"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-06","0.11",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-07","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-08","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-09","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-10","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-11","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-12","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-13","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-14","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-15","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-16","0.21",",,N","0.1",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-17","0.11",",,N","0.4",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-18","1.40",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-19","0.74",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-20","2.65",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-21","3.11",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-22","3.40",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-23","1.77",",,N","1.4",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-24","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-25","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-26","0.29",",,N","0.2",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-27","0.02",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-28","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-29","0.00","T,,N","0.0","T,,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-30","1.73",",,N","3.5",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2010-12-31","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-01","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-02","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-03","0.88",",,N","5.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-04","0.24",",,N","2.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-05","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-06","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-07","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-08","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-09","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-10","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-11","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-12","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-13","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-14","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-15","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-16","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-17","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-18","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-19","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-20","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-21","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-22","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-23","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-24","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-25","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-26","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-27","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-28","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-29","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-30","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-01-31","0.96",",,N","3.3",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-01","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-02","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-03","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-04","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-05","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-06","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-07","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-08","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-09","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-10","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-11","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-12","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-13","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-14","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-15","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-16","0.02",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-17","0.84",",,N","0.8",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-18","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-19","1.51",",,N","3.2",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-20","1.71",",,N","14.9",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-21","0.13",",,N","0.3",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-22","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-23","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-24","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-25","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-26","0.89",",,N","6.8",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-27","1.25",",,N","13.9",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-02-28","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-01","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-02","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-03","0.01",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-04","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-05","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-06","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-07","0.07",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-08","0.22",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-09","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-10","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-11","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-12","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-13","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-14","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-15","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-16","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-17","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-18","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-19","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-20","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-21","0.76",",,N","7.7",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-22","1.12",",,N","6.1",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-23","0.00","T,,N","0.0","T,,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-27",,,,
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-28","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-29","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-30","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-03-31","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-01","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-02","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-03","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-04","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-05","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-06","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-07","0.08",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-08","0.53",",,N","2.3",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-09","0.41",",,N","1.7",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-10","0.18",",,N","0.4",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-11","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-12","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-13","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-14","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-15","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-16","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-17","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-18","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-19","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-20","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-21","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-22","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-23","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-24","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-25","0.00","T,,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-26","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-27","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-28","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-29","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-04-30","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-01","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-02","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-03","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-04","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-05","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-06","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-07","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-08","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-09","0.09",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-10","0.12",",,N","0.2",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-11","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-12","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-13","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-14","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-15","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-16","0.02",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-17","0.00","T,,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-18","0.26",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-19","0.11",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-20","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-21","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-22","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-23","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-24","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-25","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-26","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-27","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-28","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-29","0.05",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-30","0.03",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-05-31","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-01","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-02","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-03","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-04","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-05","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-06","0.03",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-07","0.02",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-08","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-09","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-10","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-11","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-12","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-13","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-14","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-15","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-16","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-17","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-18","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-19","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-20","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-21","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-22","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-23","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-24","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-25","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-26","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-27","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-28","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-29","0.00",",,N","0.0",",,N"
"US1CARV0002","IDYLLWILD 1.8 NW, CA US","33.763056","-116.735","1927.9","2011-06-30","0.00",",,N","0.0",",,N"
