Latitude: 33.737  Longitude: -117.7
X & Y on Lambert Conformal Conic: -1573263.43 -764511.83
Tile: 11012
Elevation: 454 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
2017,63,0.00,18.95,9.25
2017,64,3.22,13.97,6.88
2017,65,0.00,15.42,4.54
2017,66,0.00,21.47,7.15
2017,67,0.00,25.64,11.82
2017,68,0.00,27.51,13.27
2017,69,0.00,25.71,13.25
2017,70,0.00,25.45,12.84
2017,71,0.00,27.27,13.37
2017,72,0.00,27.93,13.83
2017,73,0.00,28.88,14.01
2017,74,0.00,27.61,15.05
2017,75,0.00,24.48,13.67
2017,76,0.00,25.23,12.99
2017,77,0.00,23.91,12.72
2017,78,0.00,24.60,10.95
2017,79,0.00,20.73,10.78
2017,80,4.84,17.98,9.97
2017,81,1.38,17.53,10.42
2017,82,0.00,17.86,8.65
2017,83,0.00,20.88,8.46
2017,84,0.00,18.38,9.45
2017,85,0.00,19.05,9.92
2017,86,0.00,19.57,9.83
2017,87,0.00,22.92,10.47
2017,88,0.00,26.53,12.18
2017,89,0.00,22.29,10.56
2017,90,0.00,19.78,9.05
2017,91,0.00,22.78,9.65
2017,92,0.00,24.05,11.21
2017,93,0.00,19.84,9.83
2017,94,0.00,23.63,10.60
2017,95,0.00,27.56,13.10
2017,96,0.00,25.36,12.19
2017,97,2.23,22.60,10.43
2017,98,0.00,19.29,9.07
2017,99,0.00,20.77,7.72
2017,100,0.00,23.87,10.05
2017,101,0.00,23.78,10.94
2017,102,0.00,22.41,10.81
2017,103,0.00,19.65,9.82
2017,104,0.00,19.52,8.16
2017,105,0.00,23.64,10.27
2017,106,0.00,24.61,12.07
2017,107,0.00,24.56,11.33
2017,108,0.00,23.57,13.30
2017,109,0.00,23.19,12.78
2017,110,0.00,24.44,11.91
2017,111,0.00,30.58,13.50
2017,112,0.00,31.30,15.52
2017,113,0.00,26.24,12.80
2017,114,0.00,21.20,11.47
2017,115,0.00,21.52,11.71
2017,116,0.00,24.75,12.63
2017,117,0.00,24.30,12.48
2017,118,0.00,25.90,13.28
2017,119,0.00,27.48,15.10
2017,120,0.00,29.07,14.37
2017,121,0.00,28.97,13.91
2017,122,0.00,28.80,14.65
2017,123,0.00,29.05,15.10
2017,124,0.00,28.53,15.46
2017,125,0.00,22.67,12.62
2017,126,5.70,15.59,8.59
2017,127,3.98,14.55,6.67
2017,128,0.00,21.60,8.03
2017,129,0.00,19.17,10.98
2017,130,0.00,16.86,12.48
2017,131,0.00,23.38,11.97
2017,132,0.00,23.54,11.50
2017,133,0.00,21.69,11.88
2017,134,0.00,20.40,10.21
2017,135,2.48,16.39,9.75
2017,136,0.00,17.21,9.33
2017,137,0.00,17.18,9.89
2017,138,0.00,23.96,10.26
2017,139,0.00,28.55,13.60
2017,140,0.00,32.48,16.10
2017,141,0.00,30.77,17.01
2017,142,0.00,29.31,15.32
2017,143,0.00,29.83,15.65
2017,144,0.00,26.33,11.65
2017,145,0.00,19.71,11.86
2017,146,0.00,20.83,12.14
2017,147,0.00,22.34,12.00
2017,148,0.00,25.44,12.47
2017,149,0.00,24.21,13.04
2017,150,0.00,22.79,12.98
2017,151,1.24,19.57,13.20
2017,152,0.00,22.14,13.05
2017,153,0.00,28.18,13.53
2017,154,0.00,27.02,16.05
2017,155,0.00,26.04,16.01
2017,156,0.00,25.91,14.10
2017,157,0.00,22.89,13.96
2017,158,0.00,22.28,13.48
2017,159,0.00,24.01,13.33
2017,160,0.00,26.11,12.44
2017,161,0.00,22.65,12.53
2017,162,0.00,20.19,12.17
2017,163,0.00,22.47,10.66
2017,164,0.00,26.78,12.85
2017,165,0.00,29.52,15.29
2017,166,0.00,30.83,16.41
2017,167,0.00,32.48,17.21
2017,168,0.00,31.88,17.07
2017,169,0.00,31.07,17.10
2017,170,0.00,29.78,17.94
2017,171,0.00,32.43,18.81
2017,172,0.00,31.50,19.06
2017,173,0.00,28.10,16.37
2017,174,0.00,27.74,16.95
2017,175,0.00,28.02,16.96
2017,176,0.00,35.07,18.44
2017,177,0.00,34.77,19.28
2017,178,0.00,32.66,17.63
2017,179,0.00,27.96,14.42
2017,180,0.00,25.90,14.35
2017,181,0.00,26.33,14.57
2017,182,0.00,25.47,15.18
2017,183,0.00,28.31,14.99
2017,184,0.00,31.33,15.60
2017,185,0.00,32.82,17.69
2017,186,0.00,31.97,17.70
2017,187,0.00,32.81,18.58
2017,188,0.00,35.74,21.55
2017,189,0.00,35.60,21.76
2017,190,0.00,34.57,21.48
2017,191,0.00,32.23,20.38
2017,192,0.00,30.72,19.58
2017,193,0.00,30.37,18.70
2017,194,0.00,30.85,18.49
2017,195,0.00,30.47,18.75
2017,196,0.00,30.02,19.32
2017,197,0.00,29.40,19.02
2017,198,0.00,29.81,18.46
2017,199,0.00,29.60,18.25
2017,200,0.00,30.62,19.30
2017,201,0.00,31.07,18.39
2017,202,0.00,29.31,17.83
2017,203,0.00,29.67,17.86
2017,204,0.00,29.99,18.32
2017,205,0.00,26.77,18.10
2017,206,0.00,28.16,18.14
2017,207,0.00,29.74,17.90
2017,208,0.00,31.79,18.56
2017,209,0.00,28.68,17.70
2017,210,0.00,29.70,17.52
2017,211,0.00,29.36,17.65
2017,212,0.00,30.24,17.87
2017,213,0.00,35.01,20.06
2017,214,0.00,32.41,22.63
2017,215,0.00,33.20,21.37
2017,216,0.00,31.88,19.90
2017,217,0.00,29.30,18.22
2017,218,0.00,28.44,17.88
2017,219,0.00,29.64,18.16
2017,220,0.00,31.77,18.95
2017,221,0.00,30.60,17.88
2017,222,0.00,30.91,19.00
2017,223,0.00,31.35,19.59
2017,224,0.00,30.19,17.85
2017,225,0.00,30.03,17.64
2017,226,0.00,27.85,16.20
2017,227,0.00,24.03,15.01
2017,228,0.00,26.10,14.97
2017,229,0.00,27.88,16.13
2017,230,0.00,27.52,17.00
2017,231,0.00,27.82,16.78
2017,232,0.00,27.01,16.32
2017,233,0.00,28.12,16.47
2017,234,0.00,30.36,17.35
2017,235,0.00,26.72,16.31
2017,236,0.00,26.88,15.91
2017,237,0.00,27.33,17.10
2017,238,0.00,32.87,19.21
2017,239,0.00,32.70,19.95
2017,240,0.00,36.23,20.55
2017,241,0.00,36.60,22.63
2017,242,0.00,36.84,22.68
2017,243,0.00,37.94,23.45
2017,244,0.00,38.07,23.18
2017,245,0.00,36.61,24.32
2017,246,0.00,33.30,20.56
2017,247,0.00,25.97,19.38
2017,248,0.00,30.52,18.91
2017,249,0.00,31.13,20.09
2017,250,0.00,31.78,19.12
2017,251,0.00,29.54,17.73
2017,252,0.00,29.76,17.52
2017,253,0.00,32.66,19.85
2017,254,0.00,34.94,20.47
2017,255,0.00,29.74,17.80
2017,256,0.00,26.12,15.39
2017,257,0.00,22.92,14.87
2017,258,0.00,23.05,14.88
2017,259,0.00,25.45,15.10
2017,260,0.00,23.19,15.69
2017,261,0.00,25.96,14.34
2017,262,0.00,24.93,15.60
2017,263,0.00,23.34,15.65
2017,264,0.76,19.72,13.16
2017,265,0.00,22.06,12.07
2017,266,0.00,22.58,12.48
2017,267,0.00,27.53,13.71
2017,268,0.00,28.81,16.47
2017,269,0.00,27.70,16.18
2017,270,0.00,29.05,15.46
2017,271,0.00,32.01,17.36
2017,272,0.00,31.18,16.92
2017,273,0.00,27.12,14.97
2017,274,0.00,24.76,14.25
2017,275,0.00,24.16,14.09
2017,276,0.00,22.00,14.12
2017,277,0.00,26.62,12.85
2017,278,0.00,29.43,14.40
2017,279,0.00,32.61,16.42
2017,280,0.00,33.37,17.17
2017,281,0.00,26.73,14.31
2017,282,0.00,27.46,14.31
2017,283,0.00,29.33,14.96
2017,284,0.00,25.73,14.45
2017,285,0.00,24.51,13.63
2017,286,0.00,25.55,14.20
2017,287,0.00,29.90,15.13
2017,288,0.00,33.89,17.04
2017,289,0.00,34.74,18.21
2017,290,0.00,33.35,18.92
2017,291,0.00,29.16,17.87
2017,292,0.00,23.09,14.94
2017,293,0.00,19.93,13.79
2017,294,0.00,24.77,12.02
2017,295,0.00,31.58,16.48
2017,296,0.00,36.24,19.80
2017,297,0.00,36.06,25.30
2017,298,0.00,36.04,22.72
2017,299,0.00,32.80,19.31
2017,300,0.00,30.25,17.51
2017,301,0.00,28.43,15.55
2017,302,0.00,24.05,13.70
2017,303,0.00,19.05,13.80
2017,304,0.00,17.73,13.47
2017,305,0.00,20.21,13.67
2017,306,0.00,17.67,12.09
2017,307,0.00,20.10,11.91
2017,308,2.06,21.27,11.86
2017,309,2.03,19.88,12.45
2017,310,0.00,21.37,12.21
2017,311,0.00,23.59,14.34
2017,312,0.00,23.58,13.76
2017,313,0.00,21.46,12.94
2017,314,0.00,21.26,11.98
2017,315,0.00,22.21,12.02
2017,316,0.00,20.15,12.49
2017,317,0.00,23.64,12.51
2017,318,0.00,25.78,12.93
2017,319,0.00,25.51,14.73
2017,320,1.24,25.13,15.62
2017,321,0.59,20.97,13.44
2017,322,0.00,24.21,12.45
2017,323,0.00,23.25,11.08
2017,324,0.00,23.19,11.65
2017,325,0.00,29.45,14.54
2017,326,0.00,32.43,17.69
2017,327,0.00,32.11,17.51
2017,328,0.00,29.45,16.45
2017,329,0.00,28.23,14.84
2017,330,0.00,24.87,11.94
2017,331,0.00,18.01,10.86
2017,332,0.00,22.76,9.31
2017,333,0.00,22.91,10.84
2017,334,0.00,22.82,11.19
2017,335,0.00,23.61,11.32
2017,336,0.00,24.45,11.76
2017,337,0.00,20.49,10.98
2017,338,0.00,18.09,9.50
2017,339,0.00,17.31,10.21
2017,340,0.00,22.14,12.40
2017,341,0.00,22.49,14.63
2017,342,0.00,24.12,12.12
2017,343,0.00,25.85,12.62
2017,344,0.00,26.46,14.92
2017,345,0.00,26.64,14.25
2017,346,0.00,26.50,12.48
2017,347,0.00,25.87,11.87
2017,348,0.00,23.72,10.18
2017,349,0.00,25.70,12.29
2017,350,0.00,19.10,10.32
2017,351,0.00,18.98,10.38
2017,352,0.00,20.53,9.43
2017,353,0.00,20.01,8.73
2017,354,0.00,16.57,7.25
2017,355,0.00,14.31,5.91
2017,356,0.00,17.68,5.73
2017,357,0.00,19.36,7.96
2017,358,0.00,23.17,9.19
2017,359,0.00,20.33,8.95
2017,360,0.00,19.95,8.92
2017,361,0.00,24.24,10.19
2017,362,0.00,26.70,10.82
2017,363,0.00,27.78,12.26
2017,364,0.00,24.76,9.98
2017,365,0.00,20.15,10.36
2018,1,0.00,20.79,9.56
2018,2,0.00,25.27,11.17
2018,3,0.00,23.00,12.69
2018,4,0.00,23.38,11.28
2018,5,0.00,22.31,12.33
2018,6,0.00,20.38,13.33
2018,7,0.00,21.48,11.86
2018,8,28.35,18.97,12.96
2018,9,31.29,14.53,9.25
2018,10,0.00,15.13,8.49
2018,11,0.00,20.94,8.79
2018,12,0.00,22.42,11.39
2018,13,0.00,25.52,13.23
2018,14,0.00,26.12,13.68
2018,15,0.00,22.68,11.45
2018,16,0.00,21.25,11.27
2018,17,0.00,24.06,11.77
2018,18,0.00,24.00,11.64
2018,19,0.00,17.08,9.37
2018,20,0.00,15.00,6.74
2018,21,0.00,15.97,5.01
2018,22,0.00,18.11,6.21
2018,23,0.00,21.75,8.34
2018,24,0.00,22.93,8.95
2018,25,0.00,15.84,7.16
2018,26,0.00,17.40,6.82
2018,27,0.00,20.77,7.87
2018,28,0.00,26.28,15.53
2018,29,0.00,27.95,17.91
2018,30,0.00,26.24,15.40
2018,31,0.00,25.60,13.23
2018,32,0.00,25.63,12.24
2018,33,0.00,26.72,12.97
2018,34,0.00,25.77,12.72
2018,35,0.00,26.67,12.38
2018,36,0.00,24.20,11.71
2018,37,0.00,22.07,11.83
2018,38,0.00,25.75,11.48
2018,39,0.00,27.26,12.59
2018,40,0.00,23.78,10.80
2018,41,0.00,17.56,9.28
2018,42,0.00,20.64,9.63
2018,43,0.00,14.94,7.99
2018,44,3.22,16.31,7.19
2018,45,0.00,18.60,10.51
2018,46,0.00,19.97,9.52
2018,47,0.00,21.59,12.43
2018,48,0.00,22.24,9.99
2018,49,0.00,18.61,8.85
2018,50,0.00,12.57,5.19
2018,51,0.00,13.66,2.42
2018,52,0.00,12.50,5.16
2018,53,0.00,14.02,5.10
2018,54,0.00,13.88,5.12
2018,55,0.00,15.52,3.64
2018,56,0.00,18.74,5.01
2018,57,12.44,17.31,6.22
2018,58,5.01,11.61,4.27
2018,59,0.00,14.55,3.72
2018,60,0.00,15.56,5.63
2018,61,8.65,14.29,7.51
2018,62,3.26,13.65,7.24
2018,63,0.00,15.19,4.70
2018,64,0.00,20.20,7.87
2018,65,0.00,23.92,11.09
2018,66,0.00,20.61,10.40
2018,67,0.00,21.92,10.71
2018,68,0.00,20.64,11.02
2018,69,15.71,14.29,11.33
2018,70,0.50,18.10,11.02
2018,71,0.00,21.37,12.06
2018,72,5.87,21.03,12.23
2018,73,10.89,16.41,10.15
2018,74,0.00,15.40,7.97
2018,75,6.90,14.33,7.04
2018,76,3.20,14.26,7.47
2018,77,0.00,15.09,5.80
2018,78,0.00,20.77,8.75
2018,79,0.00,21.04,11.69
2018,80,0.00,20.50,12.18
2018,81,7.68,18.22,11.94
2018,82,0.62,18.12,11.04
2018,83,0.00,15.79,8.50
2018,84,0.00,14.94,7.39
2018,85,0.00,17.64,6.27
2018,86,0.00,21.62,9.59
2018,87,0.00,23.22,10.45
2018,88,0.00,23.88,11.47
2018,89,0.00,25.79,11.90
2018,90,0.00,23.25,12.29
2018,91,0.00,19.39,10.06
2018,92,0.00,18.37,9.78
2018,93,0.00,21.12,11.25
2018,94,0.00,20.49,11.03
2018,95,0.00,20.83,11.19
2018,96,0.00,20.87,10.50
2018,97,0.00,22.61,12.44
2018,98,0.00,23.37,12.47
2018,99,0.00,32.07,13.88
2018,100,0.00,30.85,15.71
2018,101,0.00,25.31,11.55
2018,102,0.00,19.81,10.26
2018,103,0.00,24.58,10.58
2018,104,0.00,28.34,13.45
2018,105,0.00,24.92,11.37
2018,106,0.00,17.41,7.43
2018,107,0.00,20.03,5.97
2018,108,0.00,21.09,8.25
2018,109,1.35,15.76,7.24
2018,110,0.00,22.91,8.20
2018,111,0.00,28.75,11.68
2018,112,0.00,27.62,13.84
2018,113,0.00,26.25,12.76
2018,114,0.00,24.37,11.76
2018,115,0.00,23.67,11.22
2018,116,0.00,22.60,10.43
2018,117,0.00,21.34,10.00
2018,118,0.00,21.15,10.06
2018,119,0.00,19.68,10.12
2018,120,2.96,16.92,10.32
2018,121,1.53,13.68,8.88
2018,122,2.45,14.11,8.74
2018,123,0.00,22.65,9.20
2018,124,0.00,30.61,13.47
2018,125,0.00,32.06,16.14
2018,126,0.00,28.28,14.92
2018,127,0.00,26.16,13.75
2018,128,0.00,25.59,14.42
2018,129,0.00,25.92,14.07
2018,130,0.00,24.06,12.44
2018,131,0.00,15.76,11.21
2018,132,0.00,16.26,10.15
2018,133,0.00,20.62,11.02
2018,134,0.00,20.64,10.65
2018,135,0.00,21.50,10.61
2018,136,0.00,22.46,10.50
2018,137,0.00,20.92,10.27
2018,138,0.00,19.33,11.83
2018,139,0.00,19.37,11.09
2018,140,0.91,18.10,12.79
2018,141,2.76,15.60,11.49
2018,142,0.00,18.09,11.23
2018,143,1.72,20.40,11.76
2018,144,2.91,17.60,11.97
2018,145,0.00,20.36,11.29
2018,146,0.00,19.54,10.74
2018,147,0.00,22.77,11.10
2018,148,0.00,25.04,12.15
2018,149,0.00,24.00,12.70
2018,150,0.35,20.43,13.04
2018,151,0.00,21.20,12.83
2018,152,0.00,24.51,11.81
2018,153,0.00,26.77,14.72
2018,154,0.00,28.58,15.07
2018,155,0.00,25.97,13.80
2018,156,0.00,23.27,13.37
2018,157,0.00,24.72,12.81
2018,158,0.00,25.31,12.34
2018,159,0.00,28.86,14.60
2018,160,0.00,27.85,15.18
2018,161,0.00,27.10,14.96
2018,162,0.00,28.34,16.21
2018,163,0.00,28.51,16.56
2018,164,0.00,29.35,17.13
2018,165,0.00,32.69,16.56
2018,166,0.00,28.39,14.62
2018,167,0.00,20.59,12.91
2018,168,0.00,19.97,13.07
2018,169,0.00,22.81,12.46
2018,170,0.00,24.96,12.59
2018,171,0.00,27.42,15.04
2018,172,0.00,27.39,15.81
2018,173,0.00,28.77,15.54
2018,174,0.00,23.65,13.93
2018,175,0.00,24.78,12.94
2018,176,0.00,26.38,13.90
2018,177,0.00,27.92,15.08
2018,178,0.00,27.82,16.04
2018,179,0.00,26.53,14.08
2018,180,0.00,24.53,13.25
2018,181,0.00,25.47,13.78
2018,182,0.00,26.53,15.04
2018,183,0.00,26.44,15.11
2018,184,0.00,25.99,14.25
2018,185,0.00,28.55,14.49
2018,186,0.00,34.42,16.76
2018,187,0.00,42.76,22.00
2018,188,0.00,39.75,24.15
2018,189,0.00,35.74,23.33
2018,190,0.00,34.13,21.90
2018,191,0.00,31.05,21.18
2018,192,0.00,31.95,19.76
2018,193,0.00,31.28,19.80
2018,194,0.00,31.33,19.51
2018,195,0.00,31.22,19.91
2018,196,0.00,30.15,19.56
2018,197,0.00,30.46,18.81
2018,198,0.00,29.71,18.45
2018,199,0.00,30.42,19.01
2018,200,0.00,30.16,19.33
2018,201,0.00,28.79,19.08
2018,202,0.00,30.37,18.40
2018,203,0.00,32.55,19.07
2018,204,0.00,34.94,21.14
2018,205,0.00,35.02,22.70
2018,206,0.00,34.33,21.97
2018,207,0.00,31.44,20.84
2018,208,0.00,33.19,20.30
2018,209,0.00,30.10,19.49
2018,210,0.00,34.66,20.05
2018,211,0.00,32.85,21.63
2018,212,0.00,33.80,21.50
2018,213,0.00,34.43,21.51
2018,214,0.00,32.32,21.47
2018,215,0.00,32.51,20.99
2018,216,0.00,32.70,20.61
2018,217,0.00,32.77,20.17
2018,218,0.00,35.70,20.45
2018,219,0.00,35.89,21.65
2018,220,0.00,34.36,21.40
2018,221,0.00,35.68,21.91
2018,222,0.00,31.94,21.50
2018,223,0.00,32.26,20.85
2018,224,0.00,30.56,19.73
2018,225,0.00,29.59,18.53
2018,226,0.00,29.12,18.17
2018,227,0.00,29.26,18.52
2018,228,0.00,29.59,19.10
2018,229,0.00,30.43,19.72
2018,230,0.00,30.64,19.96
2018,231,0.00,30.25,19.53
2018,232,0.00,29.13,18.87
2018,233,0.00,29.42,19.07
2018,234,0.00,30.03,18.73
2018,235,0.00,29.73,18.41
2018,236,0.00,28.14,17.70
2018,237,0.00,27.77,17.24
2018,238,0.00,28.78,16.10
2018,239,0.00,28.03,15.64
2018,240,0.00,27.98,15.99
2018,241,0.00,30.56,18.09
2018,242,0.00,31.09,17.55
2018,243,0.00,29.38,17.04
2018,244,0.00,27.00,16.59
2018,245,0.00,26.00,16.12
2018,246,0.00,26.67,16.82
2018,247,0.00,26.57,17.84
2018,248,0.00,27.37,17.00
2018,249,0.00,27.99,16.76
2018,250,0.00,30.78,17.86
2018,251,0.00,33.06,19.84
2018,252,0.00,32.17,18.92
2018,253,0.00,30.02,17.21
2018,254,0.00,28.14,16.70
2018,255,0.00,28.22,16.54
2018,256,0.00,31.35,17.67
2018,257,0.00,33.43,18.17
2018,258,0.00,30.39,17.89
2018,259,0.00,29.92,18.09
2018,260,0.00,30.30,16.84
2018,261,0.00,29.30,16.65
2018,262,0.00,28.34,14.97
2018,263,0.00,27.98,16.11
2018,264,0.00,28.59,16.90
2018,265,0.00,31.43,17.91
2018,266,0.00,28.44,16.42
2018,267,0.00,24.65,15.67
2018,268,0.00,24.63,15.55
2018,269,0.00,28.89,16.74
2018,270,0.00,30.75,18.56
2018,271,0.00,28.23,17.61
2018,272,0.00,27.42,16.33
2018,273,0.00,29.15,16.77
2018,274,0.00,31.14,18.57
2018,275,0.00,26.50,17.92
2018,276,12.20,24.23,16.59
2018,277,0.00,23.22,15.03
2018,278,0.00,23.78,14.69
2018,279,0.00,22.18,14.34
2018,280,0.00,22.56,14.01
2018,281,0.00,23.23,13.89
2018,282,0.00,23.61,13.40
2018,283,0.00,22.61,12.80
2018,284,0.00,22.56,13.55
2018,285,17.66,26.50,13.81
2018,286,9.69,17.02,13.84
2018,287,0.00,22.28,13.60
2018,288,0.00,22.77,14.24
2018,289,0.00,25.42,13.10
2018,290,0.00,25.79,13.98
2018,291,0.00,27.98,14.71
2018,292,0.00,29.40,16.16
2018,293,0.00,29.85,16.63
2018,294,0.00,26.66,15.45
2018,295,0.00,24.28,14.93
2018,296,0.00,24.98,15.09
2018,297,0.00,25.76,15.55
2018,298,0.00,26.07,16.09
2018,299,0.00,29.85,16.06
2018,300,0.00,29.62,16.10
2018,301,0.00,27.55,16.06
2018,302,0.00,24.57,14.09
2018,303,0.00,23.02,12.75
2018,304,0.00,25.43,14.20
2018,305,0.00,26.55,14.87
2018,306,0.00,30.52,15.98
2018,307,0.00,29.19,16.05
2018,308,0.00,28.06,14.89
2018,309,0.00,24.32,13.05
2018,310,0.00,23.14,13.08
2018,311,0.00,22.33,13.26
2018,312,0.00,23.46,12.68
2018,313,0.00,23.80,15.64
2018,314,0.00,24.74,11.61
2018,315,0.00,22.58,10.70
2018,316,0.00,22.62,13.25
2018,317,0.00,21.98,12.97
2018,318,0.00,23.68,14.44
2018,319,0.00,25.16,12.29
2018,320,0.00,24.05,11.81
2018,321,0.00,21.74,11.34
2018,322,0.00,22.49,11.80
2018,323,0.00,20.85,11.98
2018,324,0.00,21.60,11.17
2018,325,8.40,20.96,10.58
2018,326,0.00,17.66,11.39
2018,327,0.00,18.06,10.93
2018,328,0.00,18.70,11.57
2018,329,0.00,22.03,11.82
2018,330,0.00,22.52,13.42
2018,331,0.00,23.21,12.06
2018,332,4.22,18.38,10.55
2018,333,37.35,14.21,10.53
2018,334,0.00,16.30,9.91
2018,335,0.00,16.26,8.84
2018,336,0.00,16.14,7.21
2018,337,0.00,17.66,8.37
2018,338,0.00,19.78,9.55
2018,339,10.32,13.52,8.68
2018,340,40.44,12.81,9.67
2018,341,0.00,18.00,9.65
2018,342,0.00,19.52,9.69
2018,343,0.00,20.48,10.51
2018,344,0.00,18.52,11.62
2018,345,0.00,18.55,10.54
2018,346,0.00,17.75,9.48
2018,347,0.00,23.01,9.64
2018,348,0.00,19.41,11.82
2018,349,0.00,22.16,9.99
2018,350,0.00,21.39,9.07
2018,351,0.21,17.19,10.09
2018,352,0.00,18.05,10.45
2018,353,0.00,23.47,10.49
2018,354,0.00,24.04,11.22
2018,355,0.00,19.78,12.00
2018,356,0.00,20.21,10.21
2018,357,0.00,19.11,10.37
2018,358,2.25,18.83,9.71
2018,359,0.96,15.77,9.39
2018,360,0.00,16.53,7.81
2018,361,0.00,15.42,8.17
2018,362,0.00,12.06,6.96
2018,363,0.00,14.90,6.54
2018,364,0.00,16.73,6.10
2018,365,0.00,13.04,7.59
2019,1,0.00,11.91,5.95
2019,2,0.00,14.95,5.74
2019,3,0.00,17.35,5.92
2019,4,0.00,17.83,6.60
2019,5,13.79,13.10,7.39
2019,6,8.68,13.61,7.23
2019,7,0.00,15.11,8.32
2019,8,0.00,20.02,9.76
2019,9,0.00,18.91,9.16
2019,10,0.00,17.37,8.98
2019,11,14.05,16.82,9.47
2019,12,13.05,14.38,7.96
2019,13,0.00,15.07,7.00
2019,14,22.15,12.68,8.76
2019,15,41.77,12.99,8.94
2019,16,23.60,14.08,11.25
2019,17,31.80,14.25,11.36
2019,18,0.00,15.82,10.11
2019,19,0.00,22.23,10.62
2019,20,0.00,21.76,10.49
2019,21,0.00,14.94,8.09
2019,22,0.00,16.40,6.63
2019,23,0.00,19.35,7.72
2019,24,0.00,21.54,9.12
2019,25,0.00,22.65,11.81
2019,26,0.00,23.77,14.62
2019,27,0.00,23.88,12.56
2019,28,0.00,22.49,11.03
2019,29,0.00,20.63,12.00
2019,30,0.00,18.62,10.61
2019,31,14.38,13.69,9.21
2019,32,6.36,15.26,8.26
2019,33,45.74,13.19,8.71
2019,34,18.11,11.68,8.36
2019,35,24.08,11.67,8.28
2019,36,9.48,10.01,5.30
2019,37,0.00,11.26,2.02
2019,38,0.00,14.25,3.71
2019,39,0.00,15.07,4.93
2019,40,7.50,13.68,5.47
2019,41,7.56,11.03,5.33
2019,42,0.00,13.96,3.37
2019,43,0.00,18.20,5.76
2019,44,51.29,15.04,8.55
2019,45,58.60,14.55,9.44
2019,46,13.40,13.76,7.60
2019,47,0.00,13.72,5.39
2019,48,1.76,11.70,4.57
2019,49,1.86,11.37,2.35
2019,50,0.00,12.45,2.95
2019,51,10.44,10.33,4.15
2019,52,10.77,9.93,2.86
2019,53,0.00,12.80,2.33
2019,54,0.00,15.03,4.54
2019,55,0.00,17.24,6.60
2019,56,0.00,18.01,8.16
2019,57,0.00,17.71,7.64
2019,58,1.99,17.07,7.48
2019,59,0.00,18.00,11.19
2019,60,11.45,17.93,10.81
2019,61,22.06,14.15,10.50
2019,62,0.00,14.93,10.26
2019,63,0.00,15.19,8.63
2019,64,2.56,18.85,7.78
2019,65,17.90,15.61,10.83
2019,66,3.86,14.18,8.21
2019,67,0.00,12.63,6.21
2019,68,0.00,13.62,6.42
2019,69,0.00,13.63,6.08
2019,70,9.14,15.45,6.71
2019,71,2.57,16.91,8.13
2019,72,0.00,16.72,7.92
2019,73,0.00,17.84,9.14
2019,74,0.00,20.49,10.90
2019,75,0.00,23.38,12.74
2019,76,0.00,25.72,12.07
2019,77,0.00,23.75,12.36
2019,78,0.00,19.76,9.86
2019,79,0.00,16.11,9.27
2019,80,12.75,13.95,8.03
2019,81,0.00,16.47,7.39
2019,82,0.00,17.01,8.67
2019,83,0.00,19.38,9.21
2019,84,0.00,22.79,10.37
2019,85,0.00,21.34,10.39
2019,86,0.00,19.68,9.68
2019,87,0.00,18.78,9.87
2019,88,0.00,19.50,9.17
2019,89,0.00,23.95,10.53
2019,90,0.00,25.60,12.94
2019,91,0.00,26.02,14.46
2019,92,1.17,19.80,10.74
2019,93,0.00,17.42,10.54
2019,94,0.00,17.28,10.23
2019,95,0.00,17.21,10.14
2019,96,0.00,19.65,10.32
2019,97,0.00,26.55,11.67
2019,98,0.00,29.22,16.12
2019,99,0.00,22.56,12.66
2019,100,0.00,22.62,11.32
2019,101,0.00,20.58,9.69
2019,102,0.00,20.92,9.41
2019,103,0.00,24.06,11.25
2019,104,0.00,23.10,12.33
2019,105,0.00,20.25,9.30
2019,106,0.00,16.99,10.04
2019,107,0.00,23.67,9.25
2019,108,0.00,28.00,12.74
2019,109,0.00,26.11,11.64
2019,110,0.00,17.97,10.61
2019,111,0.00,19.34,9.56
2019,112,0.00,22.49,9.30
2019,113,0.00,25.47,12.51
2019,114,0.00,25.59,13.77
2019,115,0.00,25.65,14.41
2019,116,0.00,23.71,12.67
2019,117,0.00,21.86,11.47
2019,118,0.94,22.46,11.75
2019,119,1.96,16.42,11.04
2019,120,2.96,16.46,10.55
2019,121,0.00,20.38,9.86
2019,122,0.00,22.40,10.54
2019,123,0.00,22.47,11.77
2019,124,0.00,23.18,12.04
2019,125,0.00,21.56,10.48
2019,126,0.00,18.58,10.83
2019,127,0.00,16.73,11.12
2019,128,0.00,15.94,11.61
2019,129,0.00,15.95,12.04
2019,130,0.00,16.62,11.94
2019,131,0.00,23.37,11.91
2019,132,0.00,23.66,13.01
2019,133,0.00,21.48,13.31
2019,134,0.00,24.50,13.15
2019,135,0.00,20.22,12.54
2019,136,8.36,17.00,10.90
2019,137,0.00,19.71,9.68
2019,138,3.75,21.25,10.47
2019,139,9.24,17.20,8.76
