Latitude: 33.648  Longitude: -116.38
X & Y on Lambert Conformal Conic: -1459370.98 -797850.56
Tile: 11012
Elevation: 323 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
2017,62,0.00,26.28,7.89
2017,63,0.00,21.58,8.61
2017,64,0.00,19.24,9.00
2017,65,0.00,18.22,4.95
2017,66,0.00,23.18,5.76
2017,67,0.00,27.74,8.65
2017,68,0.00,30.20,11.05
2017,69,0.00,30.50,12.24
2017,70,0.00,31.84,14.14
2017,71,0.00,33.14,13.49
2017,72,0.00,34.42,14.40
2017,73,0.00,33.51,15.73
2017,74,0.00,32.52,15.45
2017,75,0.00,32.21,14.85
2017,76,0.00,32.79,14.85
2017,77,0.00,31.24,14.59
2017,78,0.00,32.51,14.56
2017,79,0.00,30.15,16.36
2017,80,0.00,27.17,14.47
2017,81,0.00,23.26,14.32
2017,82,0.00,22.19,11.32
2017,83,0.00,25.31,8.71
2017,84,0.00,24.35,12.15
2017,85,0.00,25.62,12.02
2017,86,0.00,24.46,12.88
2017,87,0.00,26.74,11.94
2017,88,0.00,30.95,12.93
2017,89,0.00,29.54,11.84
2017,90,0.00,24.04,10.61
2017,91,0.00,28.82,12.03
2017,92,0.00,28.51,12.02
2017,93,0.00,27.58,12.68
2017,94,0.00,27.85,11.19
2017,95,0.00,29.90,11.85
2017,96,0.00,30.42,12.54
2017,97,0.00,29.18,14.33
2017,98,0.00,25.29,13.61
2017,99,0.00,24.51,9.76
2017,100,0.00,28.22,9.27
2017,101,0.00,28.90,11.62
2017,102,0.00,30.09,14.31
2017,103,0.00,26.27,14.69
2017,104,0.00,26.22,11.48
2017,105,0.00,30.70,11.87
2017,106,0.00,30.78,12.71
2017,107,0.00,30.83,17.94
2017,108,0.00,30.43,16.75
2017,109,0.00,30.49,15.70
2017,110,0.00,32.00,14.67
2017,111,0.00,33.15,15.21
2017,112,0.00,34.96,15.01
2017,113,0.00,33.80,15.06
2017,114,0.00,28.47,15.99
2017,115,0.00,26.08,16.22
2017,116,0.00,30.39,14.65
2017,117,0.00,31.34,17.33
2017,118,0.00,29.56,17.91
2017,119,0.00,29.05,14.09
2017,120,0.00,31.73,11.90
2017,121,0.00,34.93,14.38
2017,122,0.00,36.82,16.68
2017,123,0.00,38.17,19.03
2017,124,0.00,37.94,19.92
2017,125,0.00,36.97,20.49
2017,126,0.00,25.53,12.01
2017,127,0.00,17.13,9.03
2017,128,0.00,27.32,8.50
2017,129,0.00,22.19,12.76
2017,130,0.00,24.93,14.20
2017,131,0.00,30.45,14.93
2017,132,0.00,33.39,17.07
2017,133,0.00,30.42,14.50
2017,134,0.00,29.08,14.30
2017,135,0.00,22.69,12.12
2017,136,0.00,23.71,12.09
2017,137,0.00,23.78,13.62
2017,138,0.00,30.10,13.34
2017,139,0.00,31.58,14.42
2017,140,0.00,35.78,15.32
2017,141,0.00,38.05,18.39
2017,142,0.00,39.48,21.65
2017,143,0.00,40.94,22.44
2017,144,0.00,37.78,21.61
2017,145,0.00,31.57,17.46
2017,146,0.00,29.48,15.07
2017,147,0.00,32.68,14.85
2017,148,0.00,37.65,17.13
2017,149,0.00,37.80,20.48
2017,150,0.00,36.30,18.43
2017,151,0.00,31.62,16.64
2017,152,0.00,32.24,17.26
2017,153,0.00,35.98,17.59
2017,154,0.00,38.94,19.56
2017,155,0.00,38.46,20.90
2017,156,0.00,38.46,20.89
2017,157,0.00,36.33,20.39
2017,158,0.00,35.57,18.79
2017,159,0.00,36.29,18.33
2017,160,0.00,35.14,18.55
2017,161,0.00,32.84,18.81
2017,162,0.00,27.96,16.27
2017,163,0.00,29.13,14.57
2017,164,0.00,34.10,15.24
2017,165,0.00,38.22,18.07
2017,166,0.00,40.74,20.21
2017,167,0.00,41.66,22.18
2017,168,0.00,41.82,21.86
2017,169,0.00,43.03,22.43
2017,170,0.00,43.97,24.12
2017,171,0.00,46.90,27.96
2017,172,0.00,44.19,26.39
2017,173,0.00,41.32,23.51
2017,174,0.00,41.56,22.88
2017,175,0.00,44.88,26.29
2017,176,0.00,45.15,26.02
2017,177,0.00,43.16,24.58
2017,178,0.00,42.35,24.69
2017,179,0.00,39.72,20.97
2017,180,0.00,37.98,19.73
2017,181,0.00,39.87,20.99
2017,182,0.00,39.27,21.66
2017,183,0.00,38.36,20.88
2017,184,0.00,40.85,20.96
2017,185,0.00,42.38,22.41
2017,186,0.00,41.65,25.29
2017,187,0.00,43.80,24.77
2017,188,0.00,46.48,27.89
2017,189,0.00,41.34,29.41
2017,190,0.00,40.02,27.14
2017,191,0.00,40.37,26.37
2017,192,0.00,40.03,26.49
2017,193,0.00,40.76,26.31
2017,194,0.00,40.51,25.17
2017,195,0.00,41.61,24.69
2017,196,0.00,40.93,25.86
2017,197,0.00,39.38,26.73
2017,198,0.00,39.02,26.02
2017,199,0.00,39.29,25.43
2017,200,0.00,36.83,26.55
2017,201,0.00,39.18,25.65
2017,202,0.00,39.73,23.21
2017,203,0.00,40.58,24.28
2017,204,0.00,39.70,26.04
2017,205,0.00,35.71,25.89
2017,206,0.00,37.99,25.58
2017,207,0.00,39.85,24.54
2017,208,0.00,42.21,25.29
2017,209,0.00,39.16,25.47
2017,210,0.00,39.32,24.81
2017,211,0.00,39.57,24.18
2017,212,0.00,42.62,25.67
2017,213,0.05,39.66,28.36
2017,214,0.00,37.58,28.12
2017,215,0.00,36.27,24.63
2017,216,0.00,38.99,24.85
2017,217,0.00,38.88,25.34
2017,218,0.00,38.28,24.25
2017,219,0.00,39.76,25.44
2017,220,0.00,40.53,23.77
2017,221,0.00,40.93,25.44
2017,222,0.00,40.96,23.74
2017,223,0.00,40.32,26.92
2017,224,0.00,40.19,26.25
2017,225,0.00,39.28,24.15
2017,226,0.00,37.88,20.44
2017,227,0.00,34.37,20.63
2017,228,0.00,35.41,19.64
2017,229,0.00,37.37,21.64
2017,230,0.00,39.00,22.94
2017,231,0.00,38.11,23.20
2017,232,0.00,37.70,21.04
2017,233,0.00,38.34,21.22
2017,234,0.00,40.17,21.87
2017,235,0.00,38.85,23.52
2017,236,0.00,38.86,22.64
2017,237,0.00,40.32,24.43
2017,238,0.00,43.49,24.52
2017,239,0.00,43.46,27.28
2017,240,0.00,42.80,27.48
2017,241,0.00,43.78,26.25
2017,242,0.00,43.45,27.54
2017,243,0.00,43.11,29.88
2017,244,0.00,42.31,26.60
2017,245,0.00,38.36,26.99
2017,246,0.00,34.80,26.11
2017,247,0.00,35.99,24.02
2017,248,0.00,39.29,23.84
2017,249,0.00,39.78,25.38
2017,250,0.00,38.79,23.74
2017,251,11.17,34.64,23.14
2017,252,7.23,30.96,21.63
2017,253,0.00,36.36,21.96
2017,254,0.00,39.17,25.82
2017,255,0.00,39.12,23.80
2017,256,0.00,37.31,22.94
2017,257,0.00,29.85,18.57
2017,258,0.00,30.64,18.93
2017,259,0.00,32.53,18.89
2017,260,0.00,32.15,18.47
2017,261,0.00,33.35,18.23
2017,262,0.00,31.96,18.67
2017,263,0.00,31.35,18.87
2017,264,0.00,27.61,17.47
2017,265,0.00,26.62,14.03
2017,266,0.00,27.87,14.84
2017,267,0.00,29.33,13.36
2017,268,0.00,30.88,14.73
2017,269,0.00,32.22,16.07
2017,270,0.00,33.83,16.32
2017,271,0.00,35.00,16.14
2017,272,0.00,36.29,17.55
2017,273,0.00,34.40,16.81
2017,274,0.00,32.68,15.80
2017,275,0.00,30.48,17.64
2017,276,0.00,27.96,14.54
2017,277,0.00,31.75,13.80
2017,278,0.00,33.99,14.08
2017,279,0.00,35.10,15.53
2017,280,0.00,35.89,15.47
2017,281,0.00,33.04,14.35
2017,282,0.00,28.32,16.49
2017,283,0.00,30.01,11.94
2017,284,0.00,30.89,12.90
2017,285,0.00,31.10,12.18
2017,286,0.00,31.84,14.23
2017,287,0.00,33.33,14.67
2017,288,0.00,33.53,16.56
2017,289,0.00,35.38,14.93
2017,290,0.00,35.94,15.89
2017,291,0.00,33.77,18.20
2017,292,0.00,31.71,17.75
2017,293,0.00,25.45,17.90
2017,294,0.00,28.56,13.79
2017,295,0.00,33.00,14.20
2017,296,0.00,37.77,17.87
2017,297,0.00,36.88,22.96
2017,298,0.00,34.97,17.48
2017,299,0.00,33.24,15.63
2017,300,0.00,34.52,15.99
2017,301,0.00,34.39,15.76
2017,302,0.00,32.23,14.96
2017,303,0.00,26.68,14.34
2017,304,0.00,23.62,15.42
2017,305,0.00,25.11,12.84
2017,306,0.00,23.51,12.21
2017,307,0.00,23.01,11.54
2017,308,0.00,24.94,10.82
2017,309,0.00,24.63,12.51
2017,310,0.00,24.94,10.55
2017,311,0.00,25.84,14.03
2017,312,0.00,25.05,12.55
2017,313,0.00,26.34,10.85
2017,314,0.00,26.15,10.88
2017,315,0.00,26.77,10.94
2017,316,0.00,25.59,11.03
2017,317,0.00,27.40,11.60
2017,318,0.00,28.33,10.92
2017,319,0.00,27.27,13.31
2017,320,0.00,26.83,13.45
2017,321,0.00,24.69,13.93
2017,322,0.00,24.98,11.36
2017,323,0.00,25.11,6.59
2017,324,0.00,25.11,7.53
2017,325,0.00,29.43,10.56
2017,326,0.00,31.88,14.85
2017,327,0.00,31.23,13.76
2017,328,0.00,29.89,12.81
2017,329,0.00,29.91,12.14
2017,330,0.00,29.69,11.27
2017,331,0.00,23.79,10.52
2017,332,0.00,23.36,11.29
2017,333,0.00,24.72,11.91
2017,334,0.00,22.89,10.17
2017,335,0.00,26.43,9.09
2017,336,0.00,26.46,9.18
2017,337,0.00,23.66,9.22
2017,338,0.00,19.24,10.11
2017,339,0.00,17.97,7.51
2017,340,0.00,23.20,10.26
2017,341,0.00,22.13,11.22
2017,342,0.00,23.95,7.93
2017,343,0.00,23.83,7.54
2017,344,0.00,25.63,10.55
2017,345,0.00,27.26,9.69
2017,346,0.00,25.89,6.95
2017,347,0.00,24.88,6.59
2017,348,0.00,26.24,6.18
2017,349,0.00,24.28,8.28
2017,350,0.00,17.96,7.19
2017,351,0.00,19.09,9.88
2017,352,0.00,21.34,5.27
2017,353,0.00,19.88,4.24
2017,354,0.00,18.08,3.02
2017,355,0.00,15.17,5.68
2017,356,0.00,16.33,1.91
2017,357,0.00,18.35,3.38
2017,358,0.00,21.35,4.61
2017,359,0.00,20.29,4.83
2017,360,0.00,21.28,4.02
2017,361,0.00,24.01,5.37
2017,362,0.00,25.69,5.90
2017,363,0.00,26.06,6.14
2017,364,0.00,24.64,5.94
2017,365,0.00,21.27,6.89
2018,1,0.00,23.95,5.40
2018,2,0.00,26.24,9.92
2018,3,0.00,22.36,9.75
2018,4,0.00,24.64,7.96
2018,5,0.00,24.50,8.01
2018,6,0.00,23.13,11.37
2018,7,0.00,24.06,10.91
2018,8,9.02,21.48,13.52
2018,9,24.12,17.09,10.02
2018,10,0.00,18.31,6.66
2018,11,0.00,21.70,6.88
2018,12,0.00,24.02,8.40
2018,13,0.00,25.88,9.85
2018,14,0.00,25.18,9.59
2018,15,0.00,24.28,7.94
2018,16,0.00,23.44,9.79
2018,17,0.00,24.15,9.18
2018,18,0.00,24.25,9.04
2018,19,0.00,21.56,7.68
2018,20,0.00,16.46,7.13
2018,21,0.00,17.41,2.67
2018,22,0.00,19.37,2.83
2018,23,0.00,22.96,5.47
2018,24,0.00,23.03,4.97
2018,25,0.00,20.47,3.97
2018,26,0.00,20.32,5.96
2018,27,0.00,22.56,4.55
2018,28,0.00,26.85,12.39
2018,29,0.00,28.16,13.47
2018,30,0.00,27.49,10.53
2018,31,0.00,26.63,8.54
2018,32,0.00,27.11,8.95
2018,33,0.00,26.64,8.69
2018,34,0.00,28.10,10.25
2018,35,0.00,29.76,10.75
2018,36,0.00,28.34,11.13
2018,37,0.00,28.41,9.17
2018,38,0.00,26.58,10.12
2018,39,0.00,29.32,9.35
2018,40,0.00,28.57,10.18
2018,41,0.00,23.72,9.22
2018,42,0.00,21.97,10.91
2018,43,0.00,19.21,10.06
2018,44,0.00,19.13,5.22
2018,45,0.00,19.82,7.83
2018,46,0.00,21.71,8.63
2018,47,0.00,22.43,9.20
2018,48,0.00,22.96,4.61
2018,49,0.00,21.93,5.41
2018,50,0.00,15.18,6.79
2018,51,0.00,15.21,1.02
2018,52,0.00,15.10,1.39
2018,53,0.00,15.94,2.08
2018,54,0.00,15.02,4.07
2018,55,0.00,16.39,1.38
2018,56,0.00,19.09,2.69
2018,57,0.00,18.40,2.28
2018,58,0.00,14.72,5.47
2018,59,0.00,18.13,2.82
2018,60,0.00,18.26,3.62
2018,61,0.00,20.61,4.84
2018,62,0.00,18.86,8.63
2018,63,0.00,18.30,7.02
2018,64,0.00,21.18,7.24
2018,65,0.00,25.13,8.48
2018,66,0.00,24.86,8.40
2018,67,0.00,27.12,10.14
2018,68,0.00,27.66,10.12
2018,69,3.30,20.41,15.28
2018,70,0.00,24.79,12.42
2018,71,0.00,27.56,13.45
2018,72,0.00,27.80,15.53
2018,73,0.00,21.15,13.36
2018,74,0.00,20.41,9.52
2018,75,0.00,19.96,8.67
2018,76,0.00,18.20,8.64
2018,77,0.00,19.99,6.85
2018,78,0.00,23.58,8.14
2018,79,0.00,25.95,8.96
2018,80,0.00,27.81,11.28
2018,81,0.00,24.41,15.92
2018,82,0.00,25.65,12.57
2018,83,0.00,22.16,12.38
2018,84,0.00,20.86,10.28
2018,85,0.00,21.38,7.75
2018,86,0.00,24.42,9.31
2018,87,0.00,29.62,9.67
2018,88,0.00,31.65,12.87
2018,89,0.00,33.31,14.32
2018,90,0.00,31.29,14.63
2018,91,0.00,29.90,16.44
2018,92,0.00,27.77,14.54
2018,93,0.00,30.51,13.99
2018,94,0.00,30.58,13.52
2018,95,0.00,31.83,15.93
2018,96,0.00,30.22,17.08
2018,97,0.00,32.00,18.10
2018,98,0.00,32.69,17.35
2018,99,0.00,34.70,15.91
2018,100,0.00,35.35,14.73
2018,101,0.00,34.24,16.16
2018,102,0.00,24.33,13.68
2018,103,0.00,27.06,11.15
2018,104,0.00,29.62,10.38
2018,105,0.00,29.57,10.80
2018,106,0.00,26.31,13.85
2018,107,0.00,23.87,7.92
2018,108,0.00,26.77,8.68
2018,109,0.00,20.76,11.05
2018,110,0.00,29.06,9.86
2018,111,0.00,32.47,12.18
2018,112,0.00,35.00,15.49
2018,113,0.00,34.54,16.22
2018,114,0.00,34.60,17.66
2018,115,0.00,35.00,16.63
2018,116,0.00,34.48,18.00
2018,117,0.00,33.36,16.45
2018,118,0.00,30.87,14.76
2018,119,0.00,26.96,14.36
2018,120,0.00,24.43,14.44
2018,121,0.00,20.14,12.63
2018,122,0.00,20.20,11.10
2018,123,0.00,29.02,11.57
2018,124,0.00,34.87,14.89
2018,125,0.00,37.76,18.28
2018,126,0.00,38.83,18.74
2018,127,0.00,36.75,20.19
2018,128,0.00,38.05,19.93
2018,129,0.00,37.78,19.13
2018,130,0.00,36.93,18.10
2018,131,0.00,28.14,16.70
2018,132,0.00,25.90,14.61
2018,133,0.00,27.19,14.82
2018,134,0.00,29.84,14.73
2018,135,0.00,31.53,15.50
2018,136,0.00,34.00,15.95
2018,137,0.00,30.96,15.79
2018,138,0.00,30.97,14.90
2018,139,0.00,31.80,16.07
2018,140,0.00,31.66,16.79
2018,141,0.00,28.02,17.62
2018,142,0.00,29.30,15.41
2018,143,0.00,30.76,15.58
2018,144,0.00,31.21,16.63
2018,145,0.00,29.19,16.17
2018,146,0.00,25.91,15.30
2018,147,0.00,32.62,15.38
2018,148,0.00,36.95,17.86
2018,149,0.00,38.32,20.52
2018,150,0.00,33.90,18.55
2018,151,0.00,33.13,16.99
2018,152,0.00,35.11,16.49
2018,153,0.00,38.98,19.61
2018,154,0.00,41.47,21.25
2018,155,0.00,39.94,21.73
2018,156,0.00,37.06,19.29
2018,157,0.00,36.05,18.12
2018,158,0.00,36.22,17.88
2018,159,0.00,38.16,18.85
2018,160,0.00,38.03,20.10
2018,161,0.00,37.11,19.77
2018,162,0.00,39.30,21.40
2018,163,0.00,40.02,22.07
2018,164,0.00,40.87,22.28
2018,165,0.00,40.10,22.90
2018,166,0.00,34.93,23.50
2018,167,0.00,33.30,19.64
2018,168,0.00,30.47,16.56
2018,169,0.00,34.09,15.57
2018,170,0.00,38.47,18.95
2018,171,0.00,40.56,20.23
2018,172,0.00,40.11,20.65
2018,173,0.00,42.65,21.77
2018,174,0.00,37.97,21.11
2018,175,0.00,37.73,19.56
2018,176,0.00,39.63,20.87
2018,177,0.00,40.54,22.45
2018,178,0.00,40.25,22.63
2018,179,0.00,39.42,22.23
2018,180,0.00,36.35,18.98
2018,181,0.00,37.26,19.22
2018,182,0.00,38.36,20.32
2018,183,0.00,39.19,22.17
2018,184,0.00,37.62,21.82
2018,185,0.00,38.53,21.54
2018,186,0.00,43.72,21.80
2018,187,0.00,45.95,25.89
2018,188,0.00,43.65,29.95
2018,189,0.00,42.73,27.74
2018,190,0.00,36.82,27.78
2018,191,0.00,36.14,26.27
2018,192,13.09,37.69,25.44
2018,193,0.00,38.27,25.63
2018,194,0.00,40.69,26.40
2018,195,0.00,42.41,28.13
2018,196,0.00,40.31,27.18
2018,197,0.00,41.09,26.43
2018,198,0.00,39.68,26.98
2018,199,0.00,36.43,26.32
2018,200,0.00,38.85,26.05
2018,201,0.00,39.86,25.68
2018,202,0.00,38.14,26.04
2018,203,0.00,42.18,26.26
2018,204,0.00,45.91,28.60
2018,205,0.00,46.46,29.47
2018,206,0.00,44.91,28.22
2018,207,0.00,43.78,28.46
2018,208,0.00,43.38,26.64
2018,209,0.00,40.83,26.55
2018,210,0.00,38.57,27.69
2018,211,0.00,41.90,28.79
2018,212,0.00,41.53,29.13
2018,213,0.00,42.08,26.93
2018,214,0.00,41.96,28.87
2018,215,0.00,42.79,26.95
2018,216,0.00,43.14,26.75
2018,217,0.00,43.64,25.43
2018,218,0.00,43.88,23.89
2018,219,0.00,42.59,27.43
2018,220,0.00,39.77,28.09
2018,221,0.00,39.10,27.40
2018,222,0.00,39.14,27.07
2018,223,0.00,39.74,26.16
2018,224,0.00,39.16,26.62
2018,225,0.00,39.33,25.38
2018,226,0.00,39.39,24.21
2018,227,0.00,38.16,24.72
2018,228,0.00,37.74,26.84
2018,229,0.00,38.63,25.91
2018,230,0.00,41.09,26.85
2018,231,0.00,41.94,26.19
2018,232,0.00,39.60,26.37
2018,233,0.00,39.42,26.11
2018,234,0.00,39.04,25.41
2018,235,0.00,39.37,24.39
2018,236,0.00,38.45,22.87
2018,237,0.00,38.37,22.46
2018,238,0.00,38.64,23.21
2018,239,0.00,38.48,21.11
2018,240,0.00,37.63,19.97
2018,241,0.00,39.11,21.67
2018,242,0.00,39.06,22.36
2018,243,0.00,38.98,20.11
2018,244,0.00,37.86,20.27
2018,245,0.00,36.37,21.10
2018,246,0.00,35.67,22.09
2018,247,0.00,37.06,21.65
2018,248,0.00,37.44,20.20
2018,249,0.00,39.39,21.14
2018,250,0.00,42.21,22.17
2018,251,0.00,43.50,24.41
2018,252,0.00,39.54,22.80
2018,253,0.00,38.81,21.17
2018,254,0.00,38.68,18.51
2018,255,0.00,38.72,19.07
2018,256,0.00,38.54,18.30
2018,257,0.00,39.52,20.93
2018,258,0.00,39.54,21.38
2018,259,0.00,38.25,22.69
2018,260,0.00,39.36,21.58
2018,261,0.00,37.64,19.66
2018,262,0.00,36.76,18.24
2018,263,0.00,36.03,23.55
2018,264,0.00,36.77,22.46
2018,265,0.00,39.54,24.35
2018,266,0.00,38.79,24.19
2018,267,0.00,36.46,21.17
2018,268,0.00,35.86,19.44
2018,269,0.00,38.22,20.97
2018,270,0.00,40.29,21.91
2018,271,0.00,38.60,21.30
2018,272,0.00,36.26,21.31
2018,273,0.00,34.24,21.18
2018,274,0.00,29.70,22.26
2018,275,0.00,31.25,21.02
2018,276,0.00,31.06,18.30
2018,277,0.00,29.03,18.97
2018,278,0.00,30.94,18.08
2018,279,0.00,28.47,16.42
2018,280,0.00,28.09,17.52
2018,281,0.00,29.26,15.20
2018,282,0.00,29.10,14.18
2018,283,0.00,27.76,13.51
2018,284,0.00,27.04,15.49
2018,285,21.97,28.97,15.92
2018,286,13.02,23.56,16.30
2018,287,0.00,27.70,15.68
2018,288,0.00,23.76,15.21
2018,289,0.00,25.80,12.90
2018,290,0.00,26.88,12.04
2018,291,0.00,29.25,13.03
2018,292,0.00,30.03,15.96
2018,293,0.00,31.41,15.15
2018,294,0.00,30.72,15.19
2018,295,0.00,30.29,15.18
2018,296,0.00,32.04,16.84
2018,297,0.00,32.72,16.89
2018,298,0.00,31.80,15.60
2018,299,0.00,33.95,15.91
2018,300,0.00,33.16,15.58
2018,301,0.00,31.66,15.25
2018,302,0.00,29.03,14.63
2018,303,0.00,29.26,12.84
2018,304,0.00,26.67,13.65
2018,305,0.00,29.06,11.13
2018,306,0.00,31.83,14.24
2018,307,0.00,33.15,14.28
2018,308,0.00,29.75,14.38
2018,309,0.00,28.36,12.63
2018,310,0.00,27.83,12.48
2018,311,0.00,27.62,12.06
2018,312,0.00,26.66,12.53
2018,313,0.00,23.96,10.96
2018,314,0.00,25.22,6.35
2018,315,0.00,24.11,7.35
2018,316,0.00,21.73,6.29
2018,317,0.00,20.76,5.80
2018,318,0.00,23.58,8.46
2018,319,0.00,25.15,7.61
2018,320,0.00,24.06,7.55
2018,321,0.00,22.00,6.63
2018,322,0.00,23.02,7.81
2018,323,0.00,23.70,8.52
2018,324,0.00,25.41,8.71
2018,325,0.00,22.01,6.93
2018,326,0.00,22.04,10.21
2018,327,0.00,21.81,8.53
2018,328,0.00,22.30,8.82
2018,329,0.00,23.87,9.53
2018,330,0.00,24.29,8.84
2018,331,0.00,23.76,6.54
2018,332,0.00,21.91,6.74
2018,333,17.63,19.42,9.14
2018,334,0.00,19.61,8.11
2018,335,0.00,18.45,7.40
2018,336,0.00,18.14,6.59
2018,337,0.00,18.18,4.94
2018,338,0.00,18.61,4.98
2018,339,6.77,16.91,3.61
2018,340,12.18,12.69,8.79
2018,341,6.08,19.12,8.57
2018,342,0.00,21.15,7.02
2018,343,0.00,21.28,7.78
2018,344,0.00,18.54,8.93
2018,345,0.00,22.08,8.74
2018,346,0.00,20.88,6.11
2018,347,0.00,21.18,6.08
2018,348,0.00,17.84,6.94
2018,349,0.00,22.39,7.29
2018,350,0.00,23.30,6.40
2018,351,0.00,18.84,7.29
2018,352,0.00,21.71,6.49
2018,353,0.00,24.99,6.88
2018,354,0.00,24.60,6.76
2018,355,0.00,20.67,8.90
2018,356,0.00,21.80,6.46
2018,357,0.00,22.40,6.87
2018,358,0.00,22.12,6.75
2018,359,0.00,16.88,7.45
2018,360,0.00,19.30,6.68
2018,361,0.00,17.74,4.32
2018,362,0.00,13.89,6.21
2018,363,0.00,15.43,3.41
2018,364,0.00,16.90,2.91
2018,365,0.00,12.40,2.38
2019,1,0.00,11.82,2.04
2019,2,0.00,15.71,1.46
2019,3,0.00,16.15,0.00
2019,4,0.00,18.50,0.97
2019,5,2.75,13.39,4.63
2019,6,3.53,12.88,5.35
2019,7,0.00,15.97,3.82
2019,8,0.00,20.16,5.86
2019,9,0.00,21.54,5.88
2019,10,0.00,22.41,6.26
2019,11,4.90,18.41,5.40
2019,12,4.12,15.51,7.13
2019,13,0.00,16.93,5.10
2019,14,12.77,12.84,7.99
2019,15,7.01,13.27,8.80
2019,16,3.44,15.90,10.22
2019,17,4.91,15.33,9.96
2019,18,0.00,20.28,9.15
2019,19,0.00,22.66,7.77
2019,20,0.00,22.06,7.59
2019,21,0.00,18.38,8.49
2019,22,0.00,17.71,7.31
2019,23,0.00,19.49,3.69
2019,24,0.00,22.49,4.63
2019,25,0.00,23.75,6.31
2019,26,0.00,24.51,9.15
2019,27,0.00,24.29,7.98
2019,28,0.00,23.65,8.40
2019,29,0.00,23.01,11.98
2019,30,0.00,22.68,10.78
2019,31,4.06,20.49,8.14
2019,32,0.00,19.12,7.43
2019,33,12.08,15.86,10.25
2019,34,0.00,17.02,7.06
2019,35,0.00,17.00,7.42
2019,36,0.00,14.95,8.61
2019,37,0.00,13.64,2.83
2019,38,0.00,14.52,1.00
2019,39,0.00,16.07,0.76
2019,40,0.00,15.86,2.45
2019,41,0.00,16.17,2.74
2019,42,0.00,15.84,1.27
2019,43,0.00,17.59,1.68
2019,44,11.14,16.71,8.37
2019,45,52.75,13.09,6.93
2019,46,0.00,17.29,5.87
2019,47,0.00,16.54,8.47
2019,48,4.55,14.76,6.83
2019,49,0.00,13.69,1.90
2019,50,0.00,13.84,0.96
2019,51,0.00,11.82,0.88
2019,52,3.52,11.85,4.10
2019,53,0.00,14.39,2.18
2019,54,0.00,16.24,0.78
2019,55,0.00,18.99,3.36
2019,56,0.00,20.40,6.13
2019,57,0.00,20.13,5.97
2019,58,0.00,23.35,7.07
2019,59,0.00,24.59,10.41
2019,60,0.00,24.89,13.17
2019,61,0.00,22.76,12.79
2019,62,0.00,22.30,10.62
2019,63,0.00,21.60,10.58
2019,64,0.00,24.39,7.76
2019,65,1.10,21.72,13.02
2019,66,0.00,20.96,11.93
2019,67,0.00,17.01,7.83
2019,68,0.00,17.63,4.76
2019,69,0.00,16.51,7.01
2019,70,5.73,17.91,6.55
2019,71,3.46,19.98,8.32
2019,72,0.00,19.93,9.80
2019,73,0.00,19.65,8.33
2019,74,0.00,22.21,8.89
2019,75,0.00,25.76,13.38
2019,76,0.00,28.11,11.71
2019,77,0.00,28.92,11.88
2019,78,0.00,28.35,12.42
2019,79,0.00,22.79,12.97
2019,80,0.00,18.63,9.37
2019,81,0.00,22.44,8.43
2019,82,0.00,23.51,11.84
2019,83,0.00,26.06,9.97
2019,84,0.00,28.14,10.70
2019,85,0.00,28.14,11.00
2019,86,0.00,26.16,12.13
2019,87,0.00,25.05,12.76
2019,88,0.00,25.84,11.73
2019,89,0.00,28.04,10.83
2019,90,0.00,28.73,10.90
2019,91,0.00,29.42,11.26
2019,92,0.00,27.69,12.73
2019,93,0.00,24.79,12.49
2019,94,0.00,24.40,12.86
2019,95,0.00,22.72,12.69
2019,96,0.00,26.64,12.79
2019,97,0.00,31.98,13.54
2019,98,0.00,35.01,15.26
2019,99,0.00,31.58,16.52
2019,100,0.00,26.49,13.28
2019,101,0.00,25.90,11.42
2019,102,0.00,25.69,12.31
2019,103,0.00,28.98,11.67
2019,104,0.00,28.83,11.73
2019,105,0.00,27.82,14.08
2019,106,0.00,22.76,14.38
2019,107,0.00,30.13,12.58
2019,108,0.00,34.10,13.60
2019,109,0.00,34.75,15.44
2019,110,0.00,29.39,15.93
2019,111,0.00,27.27,13.02
2019,112,0.00,29.41,14.46
2019,113,0.00,34.22,16.83
2019,114,0.00,35.77,17.84
2019,115,0.00,35.83,17.74
2019,116,0.00,36.27,18.80
2019,117,0.00,33.85,18.05
2019,118,0.00,32.06,15.83
2019,119,0.00,24.32,15.94
2019,120,0.00,25.39,14.52
2019,121,0.00,28.62,13.32
2019,122,0.00,30.05,14.31
2019,123,0.00,33.06,16.12
2019,124,0.00,32.85,16.35
2019,125,0.00,30.41,15.21
2019,126,0.00,24.94,14.54
2019,127,0.00,25.93,14.53
2019,128,0.00,27.55,14.79
2019,129,0.00,27.54,15.13
2019,130,0.00,24.33,16.14
2019,131,0.00,28.08,15.49
2019,132,0.00,31.86,15.67
2019,133,0.00,32.37,16.95
2019,134,0.00,34.67,16.71
2019,135,0.00,32.19,18.76
2019,136,0.00,24.75,14.99
2019,137,0.00,25.55,12.63
2019,138,0.00,28.22,12.81
