Latitude: 33.823  Longitude: -116.75
X & Y on Lambert Conformal Conic: -1488155.18 -772923.41
Tile: 11012
Elevation: 2197 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
2017,46,0.00,14.03,-1.90
2017,47,0.00,13.06,-2.83
2017,48,19.53,8.70,-0.04
2017,49,16.97,2.37,-1.84
2017,50,7.80,4.88,-5.44
2017,51,0.00,10.97,1.05
2017,52,0.00,9.54,4.06
2017,53,0.00,7.08,-0.63
2017,54,0.00,4.38,-3.38
2017,55,0.00,6.04,-5.57
2017,56,0.00,6.17,-3.81
2017,57,16.80,2.63,-4.11
2017,58,55.91,3.28,-4.86
2017,59,0.00,6.67,-7.16
2017,60,0.00,11.55,-6.75
2017,61,0.00,14.49,-1.04
2017,62,0.00,15.10,-1.69
2017,63,0.00,11.72,-2.29
2017,64,4.63,5.60,-4.18
2017,65,0.00,10.27,-6.15
2017,66,0.00,14.84,0.26
2017,67,0.00,16.93,6.25
2017,68,0.00,17.70,0.80
2017,69,0.00,19.05,0.67
2017,70,0.00,19.46,-0.86
2017,71,0.00,17.89,0.58
2017,72,0.00,17.93,1.92
2017,73,0.00,19.18,1.01
2017,74,0.00,20.25,2.94
2017,75,0.00,22.33,2.27
2017,76,0.00,23.88,1.94
2017,77,0.00,20.80,3.05
2017,78,0.00,19.08,3.64
2017,79,0.00,14.86,-1.02
2017,80,0.00,12.11,2.52
2017,81,2.54,6.92,0.97
2017,82,0.00,12.81,-4.29
2017,83,0.00,16.90,-3.09
2017,84,0.00,11.92,0.90
2017,85,0.00,13.08,-2.84
2017,86,0.00,10.13,0.43
2017,87,0.00,17.37,-4.97
2017,88,0.00,19.94,-1.38
2017,89,0.00,14.02,1.06
2017,90,0.00,13.94,-4.64
2017,91,0.00,12.26,-2.75
2017,92,0.00,15.73,0.08
2017,93,0.00,12.70,1.58
2017,94,0.00,14.93,3.52
2017,95,0.00,19.69,4.71
2017,96,0.00,18.68,2.25
2017,97,0.00,15.04,4.99
2017,98,0.00,9.69,0.91
2017,99,0.00,14.12,-4.28
2017,100,0.00,16.09,-3.32
2017,101,0.00,16.00,0.11
2017,102,0.00,17.39,-0.35
2017,103,0.00,14.96,-0.54
2017,104,0.00,15.49,0.64
2017,105,0.00,19.42,0.21
2017,106,0.00,19.05,1.84
2017,107,0.00,14.79,2.59
2017,108,0.00,14.30,3.67
2017,109,0.00,17.00,-0.34
2017,110,0.00,17.62,1.74
2017,111,0.00,17.10,3.29
2017,112,0.00,20.94,5.58
2017,113,0.00,18.38,2.73
2017,114,0.00,17.75,6.96
2017,115,0.00,16.30,4.42
2017,116,0.00,19.46,4.29
2017,117,0.00,18.04,5.12
2017,118,0.00,14.08,1.35
2017,119,0.00,13.78,-0.54
2017,120,0.00,19.21,0.72
2017,121,0.00,21.90,2.93
2017,122,0.00,22.38,4.45
2017,123,0.00,24.58,5.29
2017,124,0.00,24.48,6.94
2017,125,0.00,22.67,5.85
2017,126,5.12,13.02,2.72
2017,127,12.40,4.83,-5.06
2017,128,0.00,16.33,-4.56
2017,129,0.00,16.12,3.93
2017,130,0.00,15.65,4.69
2017,131,0.00,20.56,3.64
2017,132,0.00,19.77,3.87
2017,133,0.00,15.63,2.53
2017,134,0.00,14.91,-0.06
2017,135,0.00,11.20,-2.80
2017,136,0.00,12.62,3.04
2017,137,0.00,13.18,1.79
2017,138,0.00,17.29,1.67
2017,139,0.00,20.31,2.96
2017,140,0.00,20.89,3.15
2017,141,0.00,24.63,4.91
2017,142,0.00,25.60,8.44
2017,143,0.00,26.63,7.06
2017,144,0.00,23.65,8.49
2017,145,0.00,21.24,6.70
2017,146,0.00,19.72,4.92
2017,147,0.00,20.09,4.83
2017,148,0.00,22.22,4.84
2017,149,0.00,23.67,5.71
2017,150,0.00,23.46,5.12
2017,151,0.00,19.46,8.36
2017,152,0.00,19.37,4.48
2017,153,0.00,25.18,5.24
2017,154,0.00,25.53,9.45
2017,155,0.00,25.04,12.19
2017,156,0.00,25.50,9.97
2017,157,0.00,25.33,9.63
2017,158,0.00,24.67,6.86
2017,159,0.00,22.86,6.20
2017,160,0.00,21.79,8.03
2017,161,0.00,18.03,4.95
2017,162,0.00,18.62,3.90
2017,163,0.00,19.52,2.63
2017,164,0.00,23.03,1.99
2017,165,0.00,27.64,4.53
2017,166,0.00,28.03,6.65
2017,167,0.00,27.32,8.09
2017,168,0.00,28.55,8.92
2017,169,0.00,31.04,13.60
2017,170,0.00,31.12,15.00
2017,171,0.00,32.27,15.58
2017,172,0.00,30.77,13.55
2017,173,0.00,30.31,13.67
2017,174,0.00,31.74,14.34
2017,175,0.00,30.84,16.71
2017,176,0.00,30.28,15.81
2017,177,0.00,28.78,15.07
2017,178,0.00,28.38,13.64
2017,179,0.00,26.35,8.28
2017,180,0.00,25.25,7.66
2017,181,0.00,26.87,10.10
2017,182,0.00,27.39,10.26
2017,183,0.00,27.17,10.57
2017,184,0.00,27.31,11.00
2017,185,0.00,28.31,11.66
2017,186,0.00,28.36,12.32
2017,187,0.00,30.44,13.13
2017,188,0.00,31.07,14.12
2017,189,0.00,31.09,14.69
2017,190,0.00,27.64,14.32
2017,191,0.00,28.31,11.98
2017,192,0.00,27.63,11.41
2017,193,0.00,26.51,10.70
2017,194,0.00,27.44,11.55
2017,195,0.00,28.85,13.92
2017,196,0.00,30.40,13.72
2017,197,0.00,29.43,13.45
2017,198,0.00,27.51,13.36
2017,199,0.00,27.12,13.41
2017,200,0.00,26.53,13.02
2017,201,0.00,27.00,11.81
2017,202,0.00,27.24,10.55
2017,203,0.00,28.52,13.45
2017,204,0.00,25.65,13.04
2017,205,0.00,24.35,12.93
2017,206,0.00,25.52,11.84
2017,207,0.00,26.54,11.83
2017,208,0.00,28.31,11.89
2017,209,0.00,27.93,12.02
2017,210,0.00,27.31,11.79
2017,211,0.00,27.62,11.74
2017,212,3.21,27.79,13.19
2017,213,0.00,29.46,9.70
2017,214,13.94,24.63,16.07
2017,215,0.00,22.19,11.46
2017,216,0.00,24.18,10.71
2017,217,0.00,25.19,10.94
2017,218,0.00,25.86,11.09
2017,219,0.00,26.28,11.04
2017,220,0.00,26.94,11.76
2017,221,0.00,26.65,10.71
2017,222,0.00,27.29,11.78
2017,223,0.00,27.72,12.50
2017,224,0.00,27.92,9.57
2017,225,0.00,26.04,8.29
2017,226,0.00,24.79,8.75
2017,227,0.00,23.59,8.50
2017,228,0.00,22.30,7.13
2017,229,0.00,24.64,8.30
2017,230,0.00,26.33,9.47
2017,231,0.00,25.54,10.16
2017,232,0.00,25.75,9.50
2017,233,0.00,24.92,10.95
2017,234,0.00,25.86,10.64
2017,235,0.00,24.78,10.80
2017,236,0.00,25.74,11.48
2017,237,0.00,28.33,13.71
2017,238,0.00,29.64,12.24
2017,239,0.00,30.22,13.15
2017,240,0.00,30.45,14.13
2017,241,0.00,30.61,14.22
2017,242,0.00,30.08,13.61
2017,243,0.00,29.59,14.05
2017,244,0.00,27.94,13.47
2017,245,0.00,25.52,14.49
2017,246,0.00,23.99,14.24
2017,247,0.00,24.59,13.19
2017,248,0.00,24.96,11.98
2017,249,0.00,25.82,11.83
2017,250,0.00,25.00,11.98
2017,251,0.00,22.93,9.06
2017,252,0.00,19.72,9.66
2017,253,0.00,22.25,7.51
2017,254,0.00,26.60,7.88
2017,255,0.00,25.92,11.76
2017,256,0.00,22.59,9.02
2017,257,0.00,15.75,4.29
2017,258,0.00,16.95,5.48
2017,259,0.00,19.88,6.46
2017,260,0.00,18.35,5.11
2017,261,0.00,20.76,5.27
2017,262,0.00,18.92,5.24
2017,263,0.00,18.18,5.69
2017,264,0.00,12.00,3.00
2017,265,0.00,12.66,-1.23
2017,266,0.00,13.74,0.12
2017,267,0.00,17.18,2.23
2017,268,0.00,19.10,3.37
2017,269,0.00,19.60,4.75
2017,270,0.00,21.79,5.50
2017,271,0.00,23.06,6.51
2017,272,0.00,23.37,6.81
2017,273,0.00,22.13,6.27
2017,274,0.00,19.37,5.42
2017,275,0.00,17.07,3.44
2017,276,0.00,19.21,3.10
2017,277,0.00,22.36,2.36
2017,278,0.00,20.79,3.41
2017,279,0.00,23.64,5.03
2017,280,0.00,24.10,6.02
2017,281,0.00,21.34,5.98
2017,282,0.00,19.57,2.70
2017,283,0.00,20.71,1.64
2017,284,0.00,20.21,4.44
2017,285,0.00,18.68,3.63
2017,286,0.00,19.62,3.25
2017,287,0.00,21.16,2.06
2017,288,0.00,21.89,4.27
2017,289,0.00,22.48,5.55
2017,290,0.00,25.26,5.07
2017,291,0.00,20.90,8.81
2017,292,0.00,18.02,4.71
2017,293,0.00,13.13,6.26
2017,294,0.00,16.50,0.72
2017,295,0.00,22.58,5.90
2017,296,0.00,24.32,8.90
2017,297,0.00,23.85,13.16
2017,298,0.00,23.06,7.23
2017,299,0.00,22.17,5.89
2017,300,0.00,22.96,6.22
2017,301,0.00,21.78,6.62
2017,302,0.00,20.52,5.14
2017,303,0.00,14.89,2.59
2017,304,0.00,13.31,5.41
2017,305,0.00,14.76,1.96
2017,306,0.00,12.72,-1.65
2017,307,0.00,13.76,2.14
2017,308,0.00,12.82,3.83
2017,309,0.00,11.88,3.67
2017,310,0.00,12.73,4.11
2017,311,0.00,13.69,5.56
2017,312,0.00,14.91,3.77
2017,313,0.00,14.89,0.80
2017,314,0.00,16.14,2.95
2017,315,0.00,17.04,4.98
2017,316,0.00,17.17,3.79
2017,317,0.00,17.48,6.63
2017,318,0.00,17.05,7.42
2017,319,0.00,16.76,5.64
2017,320,0.00,16.99,7.31
2017,321,3.76,12.51,4.75
2017,322,0.00,14.87,0.17
2017,323,0.00,15.53,-1.36
2017,324,0.00,16.19,1.80
2017,325,0.00,19.26,6.22
2017,326,0.00,19.55,7.55
2017,327,0.00,22.98,6.26
2017,328,0.00,22.92,6.89
2017,329,0.00,23.62,6.63
2017,330,0.00,20.90,6.17
2017,331,0.00,11.50,3.28
2017,332,0.00,15.42,4.63
2017,333,0.00,15.42,6.05
2017,334,0.00,15.43,3.30
2017,335,0.00,16.53,2.21
2017,336,0.00,16.18,1.81
2017,337,0.00,13.65,5.21
2017,338,0.00,10.23,-1.14
2017,339,0.00,6.94,-4.09
2017,340,0.00,9.28,-1.66
2017,341,0.00,7.80,0.65
2017,342,0.00,11.84,1.33
2017,343,0.00,15.59,2.71
2017,344,0.00,12.75,6.74
2017,345,0.00,13.60,2.83
2017,346,0.00,16.64,0.42
2017,347,0.00,15.60,0.82
2017,348,0.00,15.13,3.19
2017,349,0.00,16.96,2.48
2017,350,0.00,7.07,1.89
2017,351,0.00,5.84,-2.96
2017,352,0.00,8.76,-5.15
2017,353,0.00,12.15,-0.81
2017,354,0.00,8.48,-0.09
2017,355,0.00,4.40,-7.37
2017,356,0.00,9.44,-7.99
2017,357,0.00,12.96,2.94
2017,358,0.00,17.68,1.49
2017,359,0.00,15.14,3.91
2017,360,0.00,14.37,2.56
2017,361,0.00,16.39,1.85
2017,362,0.00,17.82,1.18
2017,363,0.00,19.19,2.04
2017,364,0.00,16.45,1.77
2017,365,0.00,14.00,1.44
2018,1,0.00,15.09,0.83
2018,2,0.00,15.33,3.52
2018,3,0.00,12.60,1.94
2018,4,0.00,14.12,2.57
2018,5,0.00,14.75,1.50
2018,6,0.00,12.96,4.63
2018,7,0.00,12.99,3.10
2018,8,52.38,8.09,4.51
2018,9,88.27,6.11,0.41
2018,10,0.00,8.15,-2.13
2018,11,0.00,15.45,-1.65
2018,12,0.00,16.21,5.52
2018,13,0.00,14.66,1.97
2018,14,0.00,14.97,0.86
2018,15,0.00,14.91,0.95
2018,16,0.00,14.64,2.77
2018,17,0.00,14.09,1.59
2018,18,0.00,14.56,1.97
2018,19,7.35,10.17,1.52
2018,20,7.35,0.89,-5.84
2018,21,0.00,4.28,-9.20
2018,22,0.00,6.31,-6.08
2018,23,0.00,9.84,-2.67
2018,24,0.00,13.32,-3.00
2018,25,0.00,5.70,-1.30
2018,26,0.00,7.63,-6.75
2018,27,0.00,11.69,-2.87
2018,28,0.00,13.13,3.19
2018,29,0.00,16.20,3.50
2018,30,0.00,15.35,1.51
2018,31,0.00,16.99,1.77
2018,32,0.00,15.17,0.67
2018,33,0.00,15.75,1.27
2018,34,0.00,15.12,2.39
2018,35,0.00,15.96,3.69
2018,36,0.00,14.90,1.17
2018,37,0.00,13.54,2.05
2018,38,0.00,13.81,-0.04
2018,39,0.00,15.63,1.20
2018,40,0.00,15.86,1.35
2018,41,0.00,12.69,2.95
2018,42,0.00,11.17,-0.99
2018,43,0.00,4.48,-1.75
2018,44,0.00,4.02,-9.35
2018,45,0.00,5.83,-2.95
2018,46,0.00,8.12,-5.88
2018,47,0.00,13.51,-5.24
2018,48,0.00,14.76,-1.82
2018,49,0.00,9.14,-1.67
2018,50,5.60,-2.46,-8.09
2018,51,0.00,0.41,-14.61
2018,52,0.00,-0.66,-10.20
2018,53,0.00,0.16,-9.24
2018,54,0.00,1.50,-7.64
2018,55,0.00,6.63,-9.83
2018,56,0.00,7.14,-6.32
2018,57,0.00,7.07,-4.91
2018,58,4.77,-0.38,-9.08
2018,59,0.00,3.85,-11.95
2018,60,0.00,7.66,-6.07
2018,61,0.00,7.58,-1.88
2018,62,9.19,2.92,-2.55
2018,63,0.00,8.48,-7.38
2018,64,0.00,8.76,-6.22
2018,65,0.00,12.33,-1.45
2018,66,0.00,11.09,-1.39
2018,67,0.00,14.16,1.24
2018,68,0.00,11.63,2.62
2018,69,21.13,8.10,3.43
2018,70,19.25,9.28,2.80
2018,71,0.00,12.19,-0.68
2018,72,0.00,12.40,2.35
2018,73,10.73,5.38,1.41
2018,74,15.42,5.46,-3.24
2018,75,0.00,6.12,-3.66
2018,76,3.17,4.01,-5.85
2018,77,0.00,4.03,-6.41
2018,78,0.00,9.20,-4.56
2018,79,0.00,12.55,-1.19
2018,80,0.00,11.60,3.16
2018,81,20.71,8.22,4.00
2018,82,0.00,9.64,0.81
2018,83,0.00,8.24,-1.23
2018,84,0.00,6.09,-2.48
2018,85,0.00,3.73,-5.86
2018,86,0.00,9.21,-4.18
2018,87,0.00,12.74,-0.62
2018,88,0.00,16.01,1.07
2018,89,0.00,20.80,0.98
2018,90,0.00,17.11,3.48
2018,91,0.00,14.71,-1.51
2018,92,0.00,15.09,1.35
2018,93,0.00,16.53,1.58
2018,94,0.00,17.46,3.46
2018,95,0.00,17.51,3.82
2018,96,0.00,16.95,5.23
2018,97,0.00,15.88,6.26
2018,98,0.00,17.58,5.56
2018,99,0.00,21.14,2.91
2018,100,0.00,16.78,3.88
2018,101,0.00,15.63,1.83
2018,102,0.00,13.61,0.52
2018,103,0.00,17.89,-1.28
2018,104,0.00,19.59,1.70
2018,105,0.00,16.45,1.43
2018,106,0.00,10.86,1.48
2018,107,0.00,12.04,-5.59
2018,108,0.00,13.20,-3.44
2018,109,1.19,5.67,-3.24
2018,110,0.00,13.94,-4.13
2018,111,0.00,18.21,0.43
2018,112,0.00,21.34,2.60
2018,113,0.00,21.72,4.79
2018,114,0.00,20.15,5.35
2018,115,0.00,19.75,2.55
2018,116,0.00,19.43,3.72
2018,117,0.00,19.13,3.68
2018,118,0.00,17.01,1.53
2018,119,0.00,12.62,2.85
2018,120,0.00,11.61,-0.35
2018,121,3.48,3.19,-0.17
2018,122,4.39,6.41,-2.13
2018,123,0.00,14.16,-0.28
2018,124,0.00,19.40,0.31
2018,125,0.00,22.49,3.46
2018,126,0.00,23.04,5.71
2018,127,0.00,22.03,6.89
2018,128,0.00,24.85,6.13
2018,129,0.00,26.03,8.52
2018,130,0.00,21.85,9.14
2018,131,0.00,18.48,7.28
2018,132,0.00,11.87,2.45
2018,133,0.00,13.09,-0.96
2018,134,0.00,14.82,-0.35
2018,135,0.00,18.10,-0.09
2018,136,0.00,18.38,3.95
2018,137,0.00,16.10,4.25
2018,138,0.00,15.77,2.15
2018,139,0.00,18.05,3.79
2018,140,0.00,17.51,4.30
2018,141,0.00,15.03,5.44
2018,142,0.00,15.53,1.78
2018,143,0.00,18.06,2.66
2018,144,0.00,18.17,3.63
2018,145,0.00,14.88,2.67
2018,146,0.00,11.51,2.90
2018,147,0.00,16.82,0.72
2018,148,0.00,21.26,4.47
2018,149,0.00,23.63,6.88
2018,150,0.00,19.64,6.33
2018,151,0.00,18.26,3.63
2018,152,0.00,20.87,4.03
2018,153,0.00,23.56,6.39
2018,154,0.00,26.73,7.76
2018,155,0.00,26.02,8.75
2018,156,0.00,23.47,7.23
2018,157,0.00,22.14,5.88
2018,158,0.00,22.54,5.83
2018,159,0.00,24.25,5.70
2018,160,0.00,24.81,6.93
2018,161,0.00,23.48,9.62
2018,162,0.00,26.17,9.37
2018,163,0.00,26.57,9.47
2018,164,0.00,26.06,8.77
2018,165,0.00,25.13,9.01
2018,166,0.00,22.25,12.51
2018,167,0.00,19.54,6.56
2018,168,0.00,19.07,5.93
2018,169,0.00,20.70,3.29
2018,170,0.00,24.22,5.39
2018,171,0.00,28.37,8.83
2018,172,0.00,28.10,12.02
2018,173,0.00,28.74,10.87
2018,174,0.00,26.79,8.86
2018,175,0.00,25.41,8.64
2018,176,0.00,26.51,10.03
2018,177,0.00,26.93,8.40
2018,178,0.00,26.92,8.08
2018,179,0.00,25.48,9.17
2018,180,0.00,22.51,7.27
2018,181,0.00,24.40,7.29
2018,182,0.00,25.10,9.11
2018,183,0.00,24.78,7.77
2018,184,0.00,24.36,6.46
2018,185,0.00,24.87,7.27
2018,186,0.00,28.04,7.87
2018,187,0.00,31.40,12.83
2018,188,0.00,29.24,15.59
2018,189,0.00,28.35,14.02
2018,190,0.00,26.18,14.22
2018,191,0.00,22.92,13.39
2018,192,19.77,22.71,12.97
2018,193,0.00,22.22,10.86
2018,194,0.00,23.22,11.63
2018,195,0.00,25.69,11.99
2018,196,0.00,26.49,12.55
2018,197,0.00,26.65,13.42
2018,198,0.00,27.88,13.27
2018,199,0.00,26.81,14.57
2018,200,0.00,25.91,13.28
2018,201,0.00,25.12,12.10
2018,202,0.00,25.07,11.94
2018,203,0.00,26.36,10.70
2018,204,0.00,29.24,12.62
2018,205,0.00,30.13,14.23
2018,206,0.00,32.04,15.48
2018,207,0.00,31.69,16.08
2018,208,0.00,31.59,15.33
2018,209,0.00,30.92,14.63
2018,210,0.00,30.50,14.82
2018,211,0.00,26.85,13.92
2018,212,0.00,25.58,14.76
2018,213,0.00,26.93,13.39
2018,214,0.00,25.50,14.03
2018,215,0.00,27.61,13.15
2018,216,0.00,28.28,13.03
2018,217,0.00,28.40,11.85
2018,218,0.00,30.74,11.51
2018,219,0.00,30.42,12.66
2018,220,0.00,27.86,12.23
2018,221,0.00,27.12,13.56
2018,222,0.00,24.80,11.71
2018,223,0.00,25.54,12.12
2018,224,0.00,24.78,11.68
2018,225,0.00,25.46,10.99
2018,226,0.00,25.27,11.18
2018,227,0.00,25.54,12.48
2018,228,6.92,23.83,11.33
2018,229,0.00,22.12,10.54
2018,230,0.00,24.51,11.28
2018,231,0.00,26.02,11.57
2018,232,0.00,25.89,13.20
2018,233,0.00,25.75,12.50
2018,234,0.00,24.36,12.08
2018,235,0.00,24.45,9.84
2018,236,0.00,24.04,10.22
2018,237,0.00,24.53,10.74
2018,238,0.00,25.00,7.78
2018,239,0.00,24.62,11.78
2018,240,0.00,23.43,11.41
2018,241,0.00,25.69,8.57
2018,242,0.00,25.65,10.13
2018,243,0.00,26.10,10.11
2018,244,0.00,24.04,7.74
2018,245,0.00,23.60,8.64
2018,246,0.00,23.79,10.31
2018,247,0.00,24.14,9.69
2018,248,0.00,23.90,10.06
2018,249,0.00,24.51,8.41
2018,250,0.00,26.59,9.84
2018,251,0.00,27.54,11.27
2018,252,0.00,28.40,11.61
2018,253,0.00,26.45,9.75
2018,254,0.00,24.94,9.00
2018,255,0.00,24.50,8.96
2018,256,0.00,24.69,9.13
2018,257,0.00,26.72,8.99
2018,258,0.00,25.53,10.29
2018,259,0.00,25.57,11.52
2018,260,0.00,25.65,9.77
2018,261,0.00,25.52,8.80
2018,262,0.00,25.12,7.81
2018,263,0.00,25.44,7.88
2018,264,0.00,25.18,8.38
2018,265,0.00,26.06,10.58
2018,266,0.00,24.66,10.75
2018,267,0.00,22.55,9.26
2018,268,0.00,25.73,8.64
2018,269,0.00,27.61,12.08
2018,270,0.00,27.53,10.85
2018,271,0.00,25.48,10.34
2018,272,0.00,22.56,9.80
2018,273,0.00,23.37,10.07
2018,274,0.00,17.26,7.46
2018,275,0.00,16.37,7.13
2018,276,0.00,16.52,6.70
2018,277,0.00,14.04,4.64
2018,278,0.00,16.60,2.52
2018,279,0.00,13.58,2.49
2018,280,0.00,11.35,1.50
2018,281,0.00,13.15,-0.31
2018,282,0.00,14.00,0.34
2018,283,0.00,13.71,0.91
2018,284,0.00,12.62,1.11
2018,285,15.59,14.97,5.44
2018,286,9.62,8.56,3.50
2018,287,0.00,12.29,2.61
2018,288,0.00,8.13,0.56
2018,289,0.00,10.97,-0.36
2018,290,0.00,12.40,-2.60
2018,291,0.00,14.42,1.37
2018,292,0.00,14.44,5.04
2018,293,0.00,16.22,5.29
2018,294,0.00,15.79,1.41
2018,295,0.00,15.41,1.19
2018,296,0.00,16.29,3.31
2018,297,0.00,15.52,2.78
2018,298,0.00,18.52,3.31
2018,299,0.00,21.43,3.82
2018,300,0.00,23.18,5.59
2018,301,0.00,21.94,6.46
2018,302,0.00,18.90,7.94
2018,303,0.00,14.50,5.91
2018,304,0.00,14.11,1.05
2018,305,0.00,14.78,4.25
2018,306,0.00,17.94,5.02
2018,307,0.00,18.49,3.77
2018,308,0.00,19.43,4.92
2018,309,0.00,19.92,7.54
2018,310,0.00,20.55,6.63
2018,311,0.00,18.03,3.24
2018,312,0.00,13.04,5.99
2018,313,0.00,12.74,-1.74
2018,314,0.00,13.68,-3.69
2018,315,0.00,11.90,-0.48
2018,316,0.00,9.86,-1.92
2018,317,0.00,10.01,0.34
2018,318,0.00,11.61,2.39
2018,319,0.00,13.30,0.79
2018,320,0.00,13.16,-0.27
2018,321,0.00,13.62,-0.18
2018,322,0.00,14.80,0.91
2018,323,0.00,12.60,-1.31
2018,324,0.00,11.82,-1.08
2018,325,0.00,10.97,-2.49
2018,326,0.00,7.61,-0.19
2018,327,0.00,10.23,-0.64
2018,328,0.00,9.86,1.86
2018,329,0.00,11.64,0.26
2018,330,0.00,13.84,-1.31
2018,331,0.00,15.27,5.74
2018,332,0.00,13.06,2.25
2018,333,74.14,3.87,-0.16
2018,334,0.00,5.91,-2.67
2018,335,0.00,5.77,-2.67
2018,336,0.00,6.11,-5.74
2018,337,0.00,9.09,-7.11
2018,338,0.00,9.70,1.51
2018,339,30.15,5.28,-3.53
2018,340,38.35,2.49,-1.27
2018,341,0.00,6.97,-3.84
2018,342,0.00,9.96,-1.58
2018,343,0.00,12.71,-5.31
2018,344,0.00,10.79,-1.44
2018,345,0.00,11.58,-2.71
2018,346,0.00,12.34,-2.56
2018,347,0.00,11.67,-1.56
2018,348,0.00,10.02,-0.62
2018,349,0.00,13.80,0.60
2018,350,0.00,13.52,-1.29
2018,351,0.00,7.66,-1.13
2018,352,0.00,12.33,-2.58
2018,353,0.00,17.59,0.43
2018,354,0.00,18.15,0.84
2018,355,0.00,13.08,3.98
2018,356,0.00,13.08,1.11
2018,357,0.00,13.81,1.02
2018,358,3.09,12.94,0.53
2018,359,6.97,2.83,-3.65
2018,360,0.00,6.15,-6.81
2018,361,0.00,2.66,-8.13
2018,362,0.00,-1.88,-8.36
2018,363,0.00,3.25,-10.29
2018,364,0.00,6.48,-7.21
2018,365,4.82,2.58,-8.12
2019,1,0.00,-1.25,-11.23
2019,2,0.00,5.06,-11.07
2019,3,0.00,11.31,-5.58
2019,4,0.00,12.68,-3.33
2019,5,13.12,3.74,-0.44
2019,6,0.00,6.03,-3.34
2019,7,0.00,9.38,-2.75
2019,8,0.00,11.54,-2.28
2019,9,0.00,12.93,-0.67
2019,10,0.00,10.01,-2.48
2019,11,4.10,9.08,-4.50
2019,12,6.42,3.16,-2.63
2019,13,0.00,3.90,-6.52
2019,14,16.20,1.86,-4.05
2019,15,15.97,2.59,-1.80
2019,16,15.20,7.50,-0.03
2019,17,21.02,7.36,2.59
2019,18,0.00,8.60,-0.14
2019,19,0.00,13.54,-0.44
2019,20,0.00,11.88,-0.86
2019,21,0.00,4.37,-6.94
2019,22,0.00,5.37,-3.65
2019,23,0.00,12.50,-4.80
2019,24,0.00,9.92,-0.85
2019,25,0.00,12.86,-3.00
2019,26,0.00,13.21,-0.70
2019,27,0.00,16.45,1.24
2019,28,0.00,14.31,1.19
2019,29,0.00,12.11,3.15
2019,30,0.00,9.25,1.52
2019,31,16.61,8.24,-1.42
2019,32,12.50,8.19,-3.06
2019,33,32.51,4.14,0.47
2019,34,19.27,4.16,-3.57
2019,35,23.78,-0.18,-3.80
2019,36,11.19,-1.79,-6.15
2019,37,0.00,-0.70,-10.40
2019,38,0.00,3.55,-10.44
2019,39,0.00,6.80,-7.78
2019,40,9.20,0.67,-4.38
2019,41,14.79,1.88,-5.98
2019,42,0.00,6.30,-9.78
2019,43,0.00,9.62,-7.98
2019,44,23.21,6.71,-3.12
2019,45,100.77,7.37,-0.44
2019,46,24.43,2.94,-3.55
2019,47,0.00,1.92,-4.33
2019,48,9.70,-1.00,-6.27
2019,49,20.35,-0.17,-10.69
2019,50,0.00,1.35,-12.19
2019,51,0.00,-1.74,-9.89
2019,52,9.59,-2.65,-7.86
2019,53,0.00,1.94,-11.16
2019,54,0.00,6.07,-10.65
2019,55,0.00,8.55,-5.66
2019,56,0.00,10.56,-3.45
2019,57,0.00,11.36,-2.23
2019,58,0.00,10.54,-2.68
2019,59,0.00,10.75,1.29
2019,60,0.00,11.12,0.83
2019,61,8.98,6.28,1.66
2019,62,0.00,7.07,-0.26
2019,63,0.00,9.01,-2.99
2019,64,2.51,14.49,-1.86
2019,65,5.73,7.79,2.31
2019,66,6.73,5.78,-1.29
2019,67,0.00,1.24,-4.35
2019,68,0.00,4.21,-6.01
2019,69,0.00,2.31,-5.37
2019,70,6.67,4.82,-4.66
2019,71,5.19,6.67,-2.93
2019,72,0.00,6.68,-2.61
2019,73,0.00,7.74,-4.55
2019,74,0.00,10.32,-0.69
2019,75,0.00,13.58,1.01
2019,76,0.00,16.95,2.88
2019,77,0.00,15.99,1.42
2019,78,0.00,15.15,1.35
2019,79,21.32,7.14,-1.27
2019,80,24.54,2.63,-2.53
2019,81,0.00,8.71,-3.00
2019,82,0.00,8.98,-2.27
2019,83,0.00,13.16,-4.06
2019,84,0.00,15.91,-1.20
2019,85,0.00,14.59,0.28
2019,86,0.00,11.81,0.64
2019,87,0.00,11.35,-1.10
2019,88,0.00,12.12,-1.42
2019,89,0.00,15.63,-1.07
2019,90,0.00,16.34,1.06
2019,91,0.00,15.29,1.93
2019,92,0.00,10.41,0.82
2019,93,0.00,9.31,-2.47
2019,94,0.00,10.06,-0.62
2019,95,0.00,7.63,-0.44
2019,96,0.00,11.83,-0.38
2019,97,0.00,19.23,1.05
2019,98,0.00,22.33,5.10
2019,99,0.00,14.09,3.03
2019,100,0.00,10.03,-3.41
2019,101,0.00,10.53,-1.88
2019,102,0.00,9.42,-1.54
2019,103,0.00,14.57,-1.68
2019,104,0.00,15.49,0.72
2019,105,0.00,12.45,-0.03
2019,106,0.00,6.10,0.23
2019,107,0.00,14.79,-1.04
2019,108,0.00,19.92,3.52
