Latitude: 33.61  Longitude: -116.45
X & Y on Lambert Conformal Conic: -1466325.03 -800618.74
Tile: 11012
Elevation: 1304 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
2017,58,34.63,7.94,0.87
2017,59,0.00,12.07,-0.25
2017,60,0.00,15.14,-0.47
2017,61,0.00,17.83,3.46
2017,62,0.00,20.10,2.47
2017,63,0.00,16.39,2.40
2017,64,0.00,12.21,1.95
2017,65,0.00,14.24,-0.76
2017,66,0.00,18.39,2.63
2017,67,0.00,21.59,6.94
2017,68,0.00,23.55,5.12
2017,69,0.00,24.84,5.67
2017,70,0.00,25.55,5.96
2017,71,0.00,25.11,6.22
2017,72,0.00,25.54,7.46
2017,73,0.00,26.01,7.53
2017,74,0.00,26.14,8.69
2017,75,0.00,27.40,8.21
2017,76,0.00,28.16,7.58
2017,77,0.00,25.99,8.22
2017,78,0.00,25.99,8.92
2017,79,0.00,23.15,7.88
2017,80,0.00,19.91,8.62
2017,81,0.00,14.68,7.40
2017,82,0.00,17.02,3.03
2017,83,0.00,20.88,2.37
2017,84,0.00,18.03,6.48
2017,85,0.00,19.50,4.34
2017,86,0.00,16.81,6.60
2017,87,0.00,22.01,3.35
2017,88,0.00,25.15,5.43
2017,89,0.00,21.66,6.05
2017,90,0.00,18.57,2.57
2017,91,0.00,20.07,4.94
2017,92,0.00,21.63,5.48
2017,93,0.00,20.01,7.29
2017,94,0.00,20.50,7.72
2017,95,0.00,24.18,7.41
2017,96,0.00,24.28,6.81
2017,97,0.00,21.93,9.60
2017,98,0.00,17.39,7.37
2017,99,0.00,19.07,2.45
2017,100,0.00,21.87,2.18
2017,101,0.00,22.08,5.52
2017,102,0.00,23.67,7.15
2017,103,0.00,20.74,7.15
2017,104,0.00,20.82,6.25
2017,105,0.00,24.83,6.05
2017,106,0.00,24.93,6.64
2017,107,0.00,22.54,10.74
2017,108,0.00,22.35,10.20
2017,109,0.00,23.71,7.71
2017,110,0.00,24.54,8.34
2017,111,0.00,24.20,9.11
2017,112,0.00,27.46,9.62
2017,113,0.00,25.94,8.67
2017,114,0.00,23.29,11.47
2017,115,0.00,21.31,10.20
2017,116,0.00,24.78,9.41
2017,117,0.00,24.97,11.59
2017,118,0.00,21.63,10.01
2017,119,0.00,20.69,5.87
2017,120,0.00,25.27,5.51
2017,121,0.00,28.11,8.03
2017,122,0.00,29.23,10.07
2017,123,0.00,31.11,11.93
2017,124,0.00,30.88,13.26
2017,125,0.00,30.56,13.31
2017,126,0.00,20.69,7.23
2017,127,9.34,10.85,1.59
2017,128,0.00,21.43,1.72
2017,129,0.00,18.67,8.13
2017,130,0.00,21.19,9.20
2017,131,0.00,25.54,9.24
2017,132,0.00,26.57,10.97
2017,133,0.00,23.29,8.49
2017,134,0.00,22.29,7.23
2017,135,0.00,16.82,4.37
2017,136,0.00,18.08,7.39
2017,137,0.00,18.72,7.68
2017,138,0.00,23.26,7.26
2017,139,0.00,25.25,8.19
2017,140,0.00,27.72,8.17
2017,141,0.00,31.14,10.58
2017,142,0.00,32.52,15.01
2017,143,0.00,33.83,14.61
2017,144,0.00,31.08,15.60
2017,145,0.00,27.11,12.13
2017,146,0.00,24.49,9.75
2017,147,0.00,26.64,9.92
2017,148,0.00,30.14,11.60
2017,149,0.00,31.40,13.49
2017,150,0.00,30.14,11.80
2017,151,0.00,25.98,12.28
2017,152,0.00,26.21,10.38
2017,153,0.00,29.78,11.38
2017,154,0.00,32.40,14.18
2017,155,0.00,31.83,16.51
2017,156,0.00,32.05,15.64
2017,157,0.00,31.43,15.49
2017,158,0.00,30.41,12.92
2017,159,0.00,30.08,12.35
2017,160,0.00,28.59,13.77
2017,161,0.00,25.72,12.35
2017,162,0.00,23.45,10.02
2017,163,0.00,24.40,8.44
2017,164,0.00,28.65,8.18
2017,165,0.00,33.04,11.23
2017,166,0.00,34.42,13.07
2017,167,0.00,34.40,14.77
2017,168,0.00,35.11,14.98
2017,169,0.00,37.25,18.02
2017,170,0.00,38.05,19.09
2017,171,0.00,39.73,22.17
2017,172,0.00,37.28,19.71
2017,173,0.00,36.12,18.53
2017,174,0.00,36.83,19.03
2017,175,0.00,38.12,22.35
2017,176,0.00,37.37,21.55
2017,177,0.00,35.77,19.58
2017,178,0.00,35.10,19.54
2017,179,0.00,33.05,15.06
2017,180,0.00,31.87,13.99
2017,181,0.00,33.77,15.54
2017,182,0.00,33.96,16.47
2017,183,0.00,33.06,16.15
2017,184,0.00,34.03,16.60
2017,185,0.00,35.14,17.14
2017,186,0.00,34.95,18.98
2017,187,0.00,36.94,19.25
2017,188,0.00,38.73,20.81
2017,189,0.00,35.65,22.21
2017,190,0.00,33.72,20.65
2017,191,0.00,34.21,18.91
2017,192,0.00,33.89,19.27
2017,193,0.00,33.65,19.12
2017,194,0.00,33.82,18.73
2017,195,0.00,35.21,19.65
2017,196,0.00,35.54,19.56
2017,197,0.00,34.23,20.41
2017,198,0.00,33.22,19.95
2017,199,0.00,33.14,19.78
2017,200,0.00,31.68,20.02
2017,201,0.00,33.06,19.45
2017,202,0.00,33.53,17.59
2017,203,0.00,34.46,19.25
2017,204,0.00,32.68,19.81
2017,205,0.00,30.11,20.04
2017,206,0.00,31.82,19.23
2017,207,0.00,33.18,18.57
2017,208,0.00,35.36,18.90
2017,209,0.00,33.67,19.12
2017,210,0.00,33.21,18.75
2017,211,0.00,33.59,18.54
2017,212,0.00,35.27,20.05
2017,213,4.00,34.05,19.06
2017,214,0.00,31.16,21.72
2017,215,0.00,29.05,18.04
2017,216,0.00,31.20,17.88
2017,217,0.00,32.18,18.33
2017,218,0.00,32.28,17.80
2017,219,0.00,32.91,18.42
2017,220,0.00,33.60,17.79
2017,221,0.00,33.97,18.34
2017,222,0.00,34.25,18.07
2017,223,0.00,33.72,19.91
2017,224,0.00,33.71,18.13
2017,225,0.00,32.68,16.59
2017,226,0.00,31.12,14.97
2017,227,0.00,29.24,15.07
2017,228,0.00,29.03,13.38
2017,229,0.00,31.04,15.05
2017,230,0.00,32.92,16.44
2017,231,0.00,32.12,17.09
2017,232,0.00,32.16,15.68
2017,233,0.00,32.05,16.88
2017,234,0.00,33.01,16.45
2017,235,0.00,32.33,17.46
2017,236,0.00,32.47,17.38
2017,237,0.00,34.32,19.53
2017,238,0.00,36.56,18.30
2017,239,0.00,36.58,20.48
2017,240,0.00,36.11,20.63
2017,241,0.00,36.72,19.32
2017,242,0.00,36.60,19.97
2017,243,0.00,36.08,21.70
2017,244,0.00,34.31,19.87
2017,245,0.00,30.52,20.11
2017,246,0.00,28.31,19.66
2017,247,0.00,30.33,18.08
2017,248,0.00,32.33,17.92
2017,249,0.00,32.87,18.24
2017,250,0.00,31.68,17.98
2017,251,7.99,28.65,16.03
2017,252,6.57,24.47,16.18
2017,253,0.00,28.44,14.58
2017,254,0.00,32.61,16.59
2017,255,0.00,32.70,17.73
2017,256,0.00,30.82,16.05
2017,257,0.00,23.10,11.45
2017,258,0.00,23.88,12.06
2017,259,0.00,26.33,11.95
2017,260,0.00,25.84,11.53
2017,261,0.00,27.18,11.75
2017,262,0.00,25.60,12.22
2017,263,0.00,25.14,12.11
2017,264,0.00,19.54,10.01
2017,265,0.00,19.61,6.55
2017,266,0.00,20.56,7.30
2017,267,0.00,22.73,7.58
2017,268,0.00,24.57,8.43
2017,269,0.00,25.50,9.93
2017,270,0.00,27.30,10.43
2017,271,0.00,28.31,10.27
2017,272,0.00,29.47,11.23
2017,273,0.00,28.09,11.30
2017,274,0.00,26.23,10.71
2017,275,0.00,23.89,10.06
2017,276,0.00,23.92,8.42
2017,277,0.00,26.87,8.29
2017,278,0.00,27.27,8.11
2017,279,0.00,28.65,9.58
2017,280,0.00,29.63,9.29
2017,281,0.00,27.35,9.77
2017,282,0.00,23.39,9.67
2017,283,0.00,24.54,6.05
2017,284,0.00,25.49,8.22
2017,285,0.00,24.95,7.83
2017,286,0.00,25.60,8.22
2017,287,0.00,26.23,7.75
2017,288,0.00,26.75,9.60
2017,289,0.00,28.23,9.20
2017,290,0.00,30.12,9.30
2017,291,0.00,26.89,12.91
2017,292,0.00,25.22,11.15
2017,293,0.00,18.87,12.14
2017,294,0.00,21.75,7.05
2017,295,0.00,26.59,9.14
2017,296,0.00,30.13,12.65
2017,297,0.00,29.52,17.52
2017,298,0.00,28.11,11.27
2017,299,0.00,27.00,9.62
2017,300,0.00,28.06,10.32
2017,301,0.00,27.36,10.39
2017,302,0.00,26.33,9.34
2017,303,0.00,21.29,7.59
2017,304,0.00,18.34,9.62
2017,305,0.00,20.25,6.69
2017,306,0.00,18.13,4.55
2017,307,0.00,18.54,6.87
2017,308,0.00,18.80,7.02
2017,309,0.00,17.98,7.92
2017,310,0.00,18.45,6.99
2017,311,0.00,19.62,9.31
2017,312,0.00,19.89,7.66
2017,313,0.00,20.93,5.31
2017,314,0.00,21.30,6.81
2017,315,0.00,21.83,7.71
2017,316,0.00,21.61,6.83
2017,317,0.00,22.29,8.93
2017,318,0.00,22.38,8.71
2017,319,0.00,21.76,9.07
2017,320,0.00,22.02,9.97
2017,321,0.00,18.66,8.95
2017,322,0.00,18.91,5.24
2017,323,0.00,19.47,1.38
2017,324,0.00,20.54,3.71
2017,325,0.00,23.48,8.15
2017,326,0.00,24.20,10.62
2017,327,0.00,26.42,8.94
2017,328,0.00,25.97,8.93
2017,329,0.00,26.38,8.34
2017,330,0.00,25.28,8.05
2017,331,0.00,17.78,6.23
2017,332,0.00,18.56,8.22
2017,333,0.00,18.71,8.59
2017,334,0.00,18.40,6.29
2017,335,0.00,21.33,5.19
2017,336,0.00,21.08,4.81
2017,337,0.00,18.58,7.36
2017,338,0.00,14.15,4.38
2017,339,0.00,11.61,1.58
2017,340,0.00,14.97,4.40
2017,341,0.00,14.03,5.80
2017,342,0.00,16.60,3.91
2017,343,0.00,18.43,4.27
2017,344,0.00,18.06,7.75
2017,345,0.00,19.66,5.53
2017,346,0.00,19.98,2.98
2017,347,0.00,19.48,2.59
2017,348,0.00,19.78,3.60
2017,349,0.00,19.74,4.35
2017,350,0.00,11.96,4.35
2017,351,0.00,11.64,3.13
2017,352,0.00,14.53,-0.90
2017,353,0.00,15.59,0.65
2017,354,0.00,13.13,0.90
2017,355,0.00,9.38,-1.15
2017,356,0.00,11.64,-3.79
2017,357,0.00,15.56,2.09
2017,358,0.00,18.88,2.13
2017,359,0.00,17.68,3.32
2017,360,0.00,17.51,2.26
2017,361,0.00,19.41,2.60
2017,362,0.00,20.72,2.44
2017,363,0.00,21.70,2.79
2017,364,0.00,20.26,2.95
2017,365,0.00,17.29,3.19
2018,1,0.00,19.14,1.98
2018,2,0.00,19.64,5.96
2018,3,0.00,16.89,4.87
2018,4,0.00,18.98,4.54
2018,5,0.00,19.43,3.87
2018,6,0.00,17.73,7.67
2018,7,0.00,17.90,6.89
2018,8,27.91,15.22,8.54
2018,9,47.04,11.71,5.03
2018,10,0.00,12.88,1.84
2018,11,0.00,17.69,2.51
2018,12,0.00,19.66,6.21
2018,13,0.00,19.21,5.33
2018,14,0.00,19.16,4.42
2018,15,0.00,19.28,3.58
2018,16,0.00,18.90,5.70
2018,17,0.00,18.12,4.68
2018,18,0.00,18.79,4.47
2018,19,0.00,15.99,3.95
2018,20,0.00,8.58,0.33
2018,21,0.00,10.53,-4.01
2018,22,0.00,12.16,-2.42
2018,23,0.00,15.56,0.90
2018,24,0.00,17.44,-0.08
2018,25,0.00,13.08,0.67
2018,26,0.00,13.44,-0.65
2018,27,0.00,16.10,-0.08
2018,28,0.00,18.94,7.53
2018,29,0.00,21.07,8.03
2018,30,0.00,20.95,5.02
2018,31,0.00,21.34,4.08
2018,32,0.00,20.46,3.96
2018,33,0.00,20.48,3.86
2018,34,0.00,20.81,5.39
2018,35,0.00,22.40,6.16
2018,36,0.00,21.19,5.25
2018,37,0.00,20.29,5.10
2018,38,0.00,19.08,4.19
2018,39,0.00,21.56,4.47
2018,40,0.00,21.80,4.79
2018,41,0.00,18.86,6.65
2018,42,0.00,15.89,5.46
2018,43,0.00,11.91,4.01
2018,44,0.00,10.88,-2.74
2018,45,0.00,12.26,1.78
2018,46,0.00,13.97,0.51
2018,47,0.00,17.59,1.37
2018,48,0.00,18.37,0.22
2018,49,0.00,15.13,1.25
2018,50,0.00,6.00,-0.67
2018,51,0.00,7.49,-7.09
2018,52,0.00,6.56,-5.48
2018,53,0.00,7.63,-4.22
2018,54,0.00,7.70,-2.18
2018,55,0.00,11.29,-4.77
2018,56,0.00,12.16,-2.29
2018,57,0.00,12.21,-2.38
2018,58,0.00,6.77,-1.87
2018,59,0.00,10.81,-4.99
2018,60,0.00,12.90,-1.71
2018,61,0.00,14.14,1.30
2018,62,0.00,10.46,2.76
2018,63,0.00,13.38,-0.05
2018,64,0.00,14.35,0.57
2018,65,0.00,17.77,2.80
2018,66,0.00,18.05,2.97
2018,67,0.00,20.67,5.33
2018,68,0.00,19.59,6.13
2018,69,10.33,14.57,9.50
2018,70,0.00,17.16,7.26
2018,71,0.00,19.68,6.76
2018,72,0.00,20.45,8.63
2018,73,0.00,13.12,7.16
2018,74,8.74,12.50,2.71
2018,75,0.00,13.13,2.50
2018,76,0.00,11.09,1.04
2018,77,0.00,11.82,0.24
2018,78,0.00,15.79,1.77
2018,79,0.00,19.00,3.31
2018,80,0.00,19.78,6.70
2018,81,0.00,16.51,10.05
2018,82,0.00,17.88,6.64
2018,83,0.00,15.21,5.45
2018,84,0.00,13.24,3.95
2018,85,0.00,11.96,0.77
2018,86,0.00,16.60,2.46
2018,87,0.00,20.80,4.00
2018,88,0.00,23.73,6.60
2018,89,0.00,26.97,7.04
2018,90,0.00,24.12,8.69
2018,91,0.00,22.52,7.56
2018,92,0.00,22.50,8.45
2018,93,0.00,23.82,7.57
2018,94,0.00,24.19,8.71
2018,95,0.00,24.88,10.11
2018,96,0.00,23.63,11.78
2018,97,0.00,24.07,12.41
2018,98,0.00,25.22,11.71
2018,99,0.00,27.32,9.34
2018,100,0.00,25.75,8.65
2018,101,0.00,24.77,8.87
2018,102,0.00,19.01,6.74
2018,103,0.00,21.93,4.95
2018,104,0.00,24.07,5.33
2018,105,0.00,22.94,5.31
2018,106,0.00,18.59,7.71
2018,107,0.00,17.46,0.66
2018,108,0.00,19.95,2.27
2018,109,0.00,13.34,3.85
2018,110,0.00,21.34,2.82
2018,111,0.00,24.87,5.98
2018,112,0.00,28.05,8.21
2018,113,0.00,28.23,10.05
2018,114,0.00,27.41,11.32
2018,115,0.00,27.60,9.50
2018,116,0.00,27.23,11.26
2018,117,0.00,26.79,10.50
2018,118,0.00,24.00,8.45
2018,119,0.00,19.78,8.61
2018,120,0.00,18.45,6.89
2018,121,0.00,11.88,5.82
2018,122,0.00,13.46,4.10
2018,123,0.00,21.19,5.25
2018,124,0.00,26.78,6.91
2018,125,0.00,29.99,10.08
2018,126,0.00,30.97,11.77
2018,127,0.00,29.41,13.87
2018,128,0.00,31.82,13.20
2018,129,0.00,31.84,14.16
2018,130,0.00,29.64,13.66
2018,131,0.00,24.45,12.02
2018,132,0.00,19.65,8.22
2018,133,0.00,20.56,6.76
2018,134,0.00,22.49,7.43
2018,135,0.00,25.04,7.75
2018,136,0.00,26.38,10.62
2018,137,0.00,23.93,10.41
2018,138,0.00,23.66,8.25
2018,139,0.00,25.61,9.74
2018,140,0.00,25.11,10.31
2018,141,0.00,22.03,11.57
2018,142,0.00,23.21,8.70
2018,143,0.00,24.82,8.64
2018,144,0.00,25.39,9.76
2018,145,0.00,22.21,9.10
2018,146,0.00,18.74,9.30
2018,147,0.00,24.88,8.26
2018,148,0.00,29.31,11.46
2018,149,0.00,31.28,14.32
2018,150,0.00,27.44,12.63
2018,151,0.00,26.22,9.92
2018,152,0.00,28.23,10.54
2018,153,0.00,31.48,12.95
2018,154,0.00,34.12,14.86
2018,155,0.00,33.16,15.57
2018,156,0.00,30.80,13.79
2018,157,0.00,29.38,12.49
2018,158,0.00,29.69,12.12
2018,159,0.00,31.26,12.21
2018,160,0.00,31.25,13.52
2018,161,0.00,30.38,15.11
2018,162,0.00,32.95,15.20
2018,163,0.00,33.51,15.91
2018,164,0.00,33.46,15.65
2018,165,0.00,32.38,16.32
2018,166,0.00,28.41,18.40
2018,167,0.00,27.15,13.07
2018,168,0.00,24.71,11.29
2018,169,0.00,27.91,9.08
2018,170,0.00,31.70,12.31
2018,171,0.00,34.58,14.67
2018,172,0.00,34.30,16.94
2018,173,0.00,36.02,16.80
2018,174,0.00,33.26,15.21
2018,175,0.00,31.80,14.70
2018,176,0.00,33.22,15.92
2018,177,0.00,33.81,15.67
2018,178,0.00,33.77,15.34
2018,179,0.00,32.53,16.27
2018,180,0.00,29.85,13.52
2018,181,0.00,31.12,13.24
2018,182,0.00,31.82,14.49
2018,183,0.00,32.36,15.18
2018,184,0.00,31.46,14.59
2018,185,0.00,31.94,15.21
2018,186,0.00,35.79,15.04
2018,187,0.00,37.88,19.18
2018,188,0.00,36.30,22.38
2018,189,0.00,35.41,20.48
2018,190,0.00,31.38,20.99
2018,191,0.00,29.46,19.77
2018,192,13.78,30.01,19.46
2018,193,0.00,30.05,18.46
2018,194,0.00,31.84,19.38
2018,195,0.00,33.87,20.49
2018,196,0.00,33.26,20.03
2018,197,0.00,33.85,20.16
2018,198,0.00,33.60,20.65
2018,199,0.00,31.26,20.79
2018,200,0.00,31.89,19.72
2018,201,0.00,33.00,18.71
2018,202,0.00,31.50,19.11
2018,203,0.00,34.21,18.92
2018,204,0.00,37.61,20.60
2018,205,0.00,38.38,21.88
2018,206,0.00,38.67,21.79
2018,207,0.00,38.01,22.45
2018,208,0.00,37.53,21.24
2018,209,0.00,35.85,21.04
2018,210,0.00,34.26,21.61
2018,211,0.00,34.27,21.56
2018,212,0.00,33.74,22.20
2018,213,0.00,34.52,20.19
2018,214,0.00,33.78,21.43
2018,215,0.00,35.08,19.89
2018,216,0.00,35.67,20.13
2018,217,0.00,36.33,18.52
2018,218,0.00,37.10,17.57
2018,219,0.00,36.08,20.00
2018,220,0.00,33.41,20.32
2018,221,0.00,32.70,20.65
2018,222,0.00,31.99,19.27
2018,223,0.00,32.79,19.23
2018,224,0.00,31.89,19.22
2018,225,0.00,32.37,18.32
2018,226,0.00,32.47,17.82
2018,227,0.00,31.60,19.03
2018,228,0.00,30.65,19.64
2018,229,0.00,30.09,18.59
2018,230,0.00,32.75,19.42
2018,231,0.00,34.10,19.13
2018,232,0.00,32.92,20.05
2018,233,0.00,32.76,19.89
2018,234,0.00,31.79,19.04
2018,235,0.00,31.86,17.48
2018,236,0.00,31.26,16.74
2018,237,0.00,31.57,17.03
2018,238,0.00,32.16,16.33
2018,239,0.00,31.59,17.04
2018,240,0.00,30.65,16.07
2018,241,0.00,32.36,15.05
2018,242,0.00,32.25,16.41
2018,243,0.00,32.85,15.13
2018,244,0.00,31.32,13.83
2018,245,0.00,29.95,14.89
2018,246,0.00,29.28,16.60
2018,247,0.00,30.16,16.23
2018,248,0.00,30.65,15.20
2018,249,0.00,32.18,15.04
2018,250,0.00,34.34,16.10
2018,251,0.00,35.36,17.44
2018,252,0.00,33.70,17.02
2018,253,0.00,32.61,15.66
2018,254,0.00,32.19,13.54
2018,255,0.00,31.75,14.20
2018,256,0.00,31.54,13.52
2018,257,0.00,33.21,14.82
2018,258,0.00,32.54,15.95
2018,259,0.00,31.90,17.09
2018,260,0.00,32.59,15.64
2018,261,0.00,31.67,13.85
2018,262,0.00,31.30,13.18
2018,263,0.00,30.44,16.45
2018,264,0.00,30.70,15.97
2018,265,0.00,32.80,17.85
2018,266,0.00,31.85,17.75
2018,267,0.00,30.18,15.55
2018,268,0.00,31.02,14.38
2018,269,0.00,32.06,16.64
2018,270,0.00,33.94,15.90
2018,271,0.00,32.19,15.46
2018,272,0.00,29.37,15.58
2018,273,0.00,28.62,15.60
2018,274,0.00,22.71,14.49
2018,275,0.00,23.81,13.79
2018,276,0.00,24.08,12.09
2018,277,0.00,21.30,11.67
2018,278,0.00,23.63,10.12
2018,279,0.00,21.34,9.12
2018,280,0.00,19.44,9.04
2018,281,0.00,20.86,7.14
2018,282,0.00,21.49,6.95
2018,283,0.00,20.85,7.23
2018,284,0.00,19.73,8.09
2018,285,22.36,20.88,10.78
2018,286,12.62,16.53,9.52
2018,287,0.00,19.87,8.84
2018,288,0.00,15.20,7.76
2018,289,0.00,17.63,5.88
2018,290,0.00,18.54,3.81
2018,291,0.00,20.85,6.43
2018,292,0.00,21.44,10.23
2018,293,0.00,23.16,9.47
2018,294,0.00,22.89,7.61
2018,295,0.00,22.54,7.63
2018,296,0.00,23.79,9.87
2018,297,0.00,23.85,9.37
2018,298,0.00,24.74,8.75
2018,299,0.00,27.11,9.24
2018,300,0.00,27.71,9.70
2018,301,0.00,26.64,10.23
2018,302,0.00,24.26,11.22
2018,303,0.00,21.83,9.69
2018,304,0.00,19.89,7.03
2018,305,0.00,21.26,7.23
2018,306,0.00,24.40,9.25
2018,307,0.00,25.26,8.25
2018,308,0.00,24.14,8.95
2018,309,0.00,24.02,9.78
2018,310,0.00,24.20,9.70
2018,311,0.00,23.10,7.91
2018,312,0.00,19.11,9.43
2018,313,0.00,17.45,4.65
2018,314,0.00,18.98,0.29
2018,315,0.00,17.30,2.73
2018,316,0.00,14.41,1.81
2018,317,0.00,13.96,2.51
2018,318,0.00,16.33,4.64
2018,319,0.00,18.04,3.65
2018,320,0.00,18.00,2.65
2018,321,0.00,17.49,2.69
2018,322,0.00,17.95,3.58
2018,323,0.00,17.59,2.83
2018,324,0.00,18.20,2.95
2018,325,0.00,16.15,1.41
2018,326,0.00,14.40,4.51
2018,327,0.00,16.18,3.57
2018,328,0.00,15.78,5.15
2018,329,0.00,16.80,4.72
2018,330,0.00,18.07,2.79
2018,331,0.00,19.07,5.06
2018,332,0.00,17.36,3.82
2018,333,39.48,12.12,4.16
2018,334,0.00,12.38,2.30
2018,335,0.00,11.84,2.13
2018,336,0.00,12.03,0.00
2018,337,0.00,12.56,-1.64
2018,338,0.00,12.76,2.64
2018,339,20.09,11.65,-0.92
2018,340,24.95,6.89,3.18
2018,341,17.86,12.31,1.98
2018,342,0.00,14.45,2.30
2018,343,0.00,15.99,0.27
2018,344,0.00,13.95,3.21
2018,345,0.00,16.13,2.13
2018,346,0.00,16.33,1.08
2018,347,0.00,14.89,1.95
2018,348,0.00,13.22,2.26
2018,349,0.00,17.42,3.12
2018,350,0.00,18.27,1.66
2018,351,0.00,13.07,2.47
2018,352,0.00,16.84,1.25
2018,353,0.00,20.49,2.92
2018,354,0.00,20.90,2.85
2018,355,0.00,16.46,6.07
2018,356,0.00,17.00,3.19
2018,357,0.00,17.89,3.12
2018,358,0.00,17.41,2.80
2018,359,0.00,9.39,1.37
2018,360,0.00,12.35,-0.28
2018,361,0.00,9.90,-2.20
2018,362,0.00,5.56,-1.16
2018,363,0.00,8.48,-3.54
2018,364,0.00,11.23,-2.77
2018,365,4.78,7.20,-3.51
2019,1,0.00,4.42,-5.29
2019,2,0.00,9.66,-5.19
2019,3,0.00,12.45,-3.57
2019,4,0.00,15.04,-2.16
2019,5,6.59,8.28,1.60
2019,6,8.74,8.94,0.60
2019,7,0.00,12.43,-0.12
2019,8,0.00,15.25,1.31
2019,9,0.00,17.12,2.13
2019,10,0.00,16.12,1.25
2019,11,5.21,13.23,0.06
2019,12,4.26,9.34,1.67
2019,13,0.00,9.55,-1.12
2019,14,14.04,6.49,1.62
2019,15,8.57,7.64,3.10
2019,16,6.65,11.62,4.71
2019,17,9.72,11.37,5.83
2019,18,0.00,14.62,4.28
2019,19,0.00,16.83,3.34
2019,20,0.00,16.57,2.73
2019,21,0.00,10.79,0.28
2019,22,0.00,10.86,1.68
2019,23,0.00,15.59,-1.10
2019,24,0.00,15.21,1.21
2019,25,0.00,17.82,1.20
2019,26,0.00,17.89,4.11
2019,27,0.00,19.93,3.69
2019,28,0.00,18.51,4.07
2019,29,0.00,17.20,6.99
2019,30,0.00,15.81,5.77
2019,31,8.93,14.67,3.06
2019,32,0.00,13.51,1.89
2019,33,18.00,10.07,5.21
2019,34,0.00,10.61,1.84
2019,35,0.00,8.40,1.37
2019,36,0.00,6.56,1.30
2019,37,0.00,5.98,-3.99
2019,38,0.00,8.09,-5.05
2019,39,0.00,11.17,-4.18
2019,40,0.00,7.84,-1.57
2019,41,0.00,9.04,-1.81
2019,42,0.00,10.49,-4.41
2019,43,0.00,12.95,-3.54
2019,44,14.32,11.88,2.23
2019,45,61.24,10.21,2.97
2019,46,0.00,9.68,1.15
2019,47,0.00,8.77,2.11
2019,48,8.84,6.82,0.41
2019,49,0.00,6.77,-4.89
2019,50,0.00,7.10,-5.96
2019,51,0.00,4.64,-4.44
2019,52,6.15,4.10,-2.26
2019,53,0.00,7.52,-4.76
2019,54,0.00,10.69,-5.34
2019,55,0.00,13.30,-1.83
2019,56,0.00,15.23,0.68
2019,57,0.00,15.49,1.53
2019,58,0.00,17.32,2.33
2019,59,0.00,17.51,5.89
2019,60,0.00,18.34,6.88
2019,61,0.00,14.74,6.90
2019,62,0.00,14.43,4.75
2019,63,0.00,15.59,3.72
2019,64,0.00,19.55,2.97
2019,65,2.31,14.64,7.53
2019,66,0.00,13.13,5.25
2019,67,0.00,8.77,1.46
2019,68,0.00,10.76,-1.11
2019,69,0.00,9.37,0.42
2019,70,6.08,10.88,0.40
2019,71,3.89,12.76,2.44
2019,72,0.00,13.02,3.30
2019,73,0.00,13.19,1.90
2019,74,0.00,15.80,4.36
2019,75,0.00,19.16,7.85
2019,76,0.00,21.81,7.11
2019,77,0.00,22.32,6.37
2019,78,0.00,22.02,6.36
2019,79,0.00,15.33,5.93
2019,80,0.00,10.60,3.26
2019,81,0.00,15.84,2.50
2019,82,0.00,16.67,5.05
2019,83,0.00,19.81,2.69
2019,84,0.00,22.12,4.54
2019,85,0.00,21.37,5.43
2019,86,0.00,18.89,6.32
2019,87,0.00,17.86,6.15
2019,88,0.00,19.11,5.37
2019,89,0.00,21.58,4.89
2019,90,0.00,22.03,5.23
2019,91,0.00,22.01,5.57
2019,92,0.00,19.10,6.42
2019,93,0.00,17.21,4.85
2019,94,0.00,17.10,5.73
2019,95,0.00,14.97,5.88
2019,96,0.00,19.20,6.11
2019,97,0.00,25.40,7.50
2019,98,0.00,28.64,9.75
2019,99,0.00,22.69,9.55
2019,100,0.00,17.87,4.47
2019,101,0.00,18.19,4.33
2019,102,0.00,17.03,4.93
2019,103,0.00,21.77,4.37
2019,104,0.00,22.01,5.45
2019,105,0.00,19.95,6.93
2019,106,0.00,14.05,7.22
2019,107,0.00,22.07,5.66
2019,108,0.00,26.08,8.14
2019,109,0.00,27.12,8.69
2019,110,0.00,22.49,9.13
2019,111,0.00,20.33,7.47
2019,112,0.00,21.79,7.62
2019,113,0.00,26.14,10.67
2019,114,0.00,27.63,11.03
2019,115,0.00,28.36,10.85
2019,116,0.00,28.55,11.67
2019,117,0.00,27.08,12.24
2019,118,0.00,26.48,11.26
2019,119,0.00,17.56,9.19
2019,120,0.00,18.26,8.09
2019,121,0.00,21.82,6.81
2019,122,0.00,23.20,6.91
2019,123,0.00,25.43,8.71
2019,124,0.00,25.36,8.53
2019,125,0.00,22.96,8.04
2019,126,0.00,16.37,8.08
2019,127,0.00,19.52,7.92
2019,128,0.00,21.98,7.75
2019,129,0.00,22.03,7.98
2019,130,0.00,15.94,8.72
2019,131,0.00,20.06,8.81
